DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
USA;AXM;M3;76,97; 96.131,71 ; 436.470.648,17 
PAN;AXM;M3;2,52; 2.721,59 ; 12.356.943,93 
DEU;BOG;U;45; 11.068,00 ; 50.123.319,56 
DEU;BOG;U;6; 2.208,00 ; 9.999.303,36 
DEU;BOG;U;6; 1.800,00 ; 8.151.606,00 
DEU;BOG;U;600; 469,20 ; 2.106.980,13 
DEU;BOG;U;21390; 12.228,00 ; 54.910.812,24 
DEU;BOG;U;42; 0,42 ; 1.886,04 
DEU;BOG;KG;931,5; 4.794,12 ; 21.766.934,80 
DEU;BOG;U;18800; 10.854,65 ; 48.429.757,71 
DEU;BOG;U;35; 10.384,00 ; 46.425.098,72 
DEU;BOG;U;14; 5.922,00 ; 26.476.255,26 
DEU;BOG;U;22; 9.306,00 ; 41.605.543,98 
DEU;BOG;U;10; 2.070,00 ; 9.254.618,10 
DEU;BOG;U;9; 3.312,00 ; 14.807.388,96 
DEU;BOG;U;20; 4.646,00 ; 20.771.476,18 
DEU;BOG;U;10; 2.300,00 ; 10.282.909,00 
DEU;BOG;U;10; 2.390,00 ; 10.685.283,70 
DEU;BOG;U;115; 9.095,00 ; 41.184.888,50 
DEU;BOG;U;310; 64.668,00 ; 292.836.104,40 
DEU;BOG;U;24; 7.507,20 ; 33.994.853,76 
DEU;BOG;U;70; 18.428,00 ; 83.447.512,40 
DEU;BOG;U;55; 4.862,00 ; 22.016.594,60 
DEU;BOG;U;135; 180.686,89 ; 815.401.788,64 
DEU;BOG;U;32; 99.895,04 ; 455.997.631,14 
DEU;BOG;U;7737; 2.193,00 ; 9.847.841,94 
DEU;BOG;U;117; 10.338,07 ; 45.993.349,76 
DEU;BOG;U;9; 567,95 ; 2.526.769,79 
DEU;BOG;U;353; 10.220,60 ; 45.470.733,95 
DEU;BOG;U;438; 6.494,85 ; 28.895.133,01 
DEU;BOG;U;1; 69,03 ; 307.109,63 
DEU;BOG;U;61; 1.232,24 ; 5.482.149,50 
DEU;BOG;U;1; 5.640,11 ; 25.327.365,16 
DEU;BOG;U;1; 2.116,54 ; 9.504.492,19 
DEU;BOG;U;2; 23.732,00 ; 106.570.444,56 
DEU;BOG;U;3; 25.247,94 ; 113.377.894,40 
DEU;BOG;U;1; 10.952,40 ; 49.182.628,39 
DEU;BOG;U;11104; 6.538,99 ; 29.363.857,71 
DEU;BOG;U;1; 50,00 ; 223.083,00 
DEU;BOG;U;2; 80,00 ; 362.293,60 
DEU;BOG;U;6; 330,24 ; 1.469.214,64 
DEU;BOG;U;2; 2.714,78 ; 12.391.450,42 
DEU;BOG;U;1; 17.700,00 ; 80.790.588,00 
DEU;BOG;U;10; 500,00 ; 2.334.500,00 
DEU;BOG;U;22880; 4.348,80 ; 19.597.823,71 
DEU;BOG;U;31556; 27.498,80 ; 126.526.103,62 
DEU;BOG;U;64; 105,60 ; 492.844,70 
DEU;BOG;U;9; 49,34 ; 230.368,46 
DEU;BOG;U;5040; 642,80 ; 2.934.022,03 
DEU;BOG;U;103040; 17.074,19 ; 77.440.447,38 
DEU;BOG;U;28980; 5.173,20 ; 23.605.733,44 
DEU;BOG;U;69760; 12.732,80 ; 57.840.160,15 
DEU;BOG;KG;720; 4.248,00 ; 19.389.741,12 
DEU;BOG;U;372; 1.973,70 ; 8.961.269,05 
DEU;BOG;U;9; 181,90 ; 825.887,84 
DEU;BOG;KG;735; 1.080,00 ; 4.903.567,20 
DEU;BOG;U;4410; 842,10 ; 3.823.420,31 
DEU;BOG;U;5400; 877,50 ; 3.984.148,35 
DEU;BOG;KG;715; 26,00 ; 118.048,84 
DEU;BOG;U;14000; 2.640,00 ; 11.897.133,60 
DEU;BOG;U;15608; 2.937,41 ; 13.242.998,15 
DEU;BOG;U;1000; 2.800,00 ; 12.679.240,00 
DEU;BOG;KG;50,32; 3.154,00 ; 14.282.258,20 
DEU;BOG;U;18920; 3.216,40 ; 14.566.014,18 
DEU;BOG;U;68800; 14.022,60 ; 63.503.727,93 
DEU;BOG;KG;40,5; 107,10 ; 499.845,33 
DEU;BOG;KG;39; 104,00 ; 485.377,36 
DEU;BOG;KG;50,5; 140,00 ; 653.392,60 
DEU;BOG;KG;6; 14,60 ; 68.139,51 
DEU;BOG;KG;287; 1.064,00 ; 4.965.783,76 
DEU;BOG;KG;48; 176,00 ; 821.407,84 
DEU;BOG;KG;158; 420,00 ; 1.960.177,80 
DEU;BOG;KG;129; 442,20 ; 2.063.787,19 
DEU;BOG;KG;885,2; 4.930,00 ; 23.008.753,70 
DEU;BOG;KG;42; 240,00 ; 1.120.101,60 
DEU;BOG;KG;35; 133,00 ; 620.722,97 
DEU;BOG;U;1; 7.686,34 ; 34.638.414,34 
DEU;BOG;U;1; 1.486,08 ; 6.697.004,65 
DEU;BOG;U;1; 3.533,57 ; 15.923.997,86 
DEU;BOG;U;4; 3.129,02 ; 14.100.897,33 
DEU;BOG;U;1; 222,91 ; 1.004.541,68 
DEU;BOG;U;28080; 4.969,60 ; 22.376.652,70 
DEU;BOG;U;3850; 693,00 ; 3.163.156,92 
DEU;BOG;U;7040; 1.267,20 ; 5.784.058,36 
DEU;BOG;U;3080; 554,40 ; 2.510.694,64 
DEU;BOG;U;36117; 6.337,00 ; 28.698.181,79 
DEU;BOG;U;1200; 198,00 ; 898.987,32 
DEU;BOG;U;25840; 4.640,80 ; 20.729.469,39 
DEU;BOG;U;600; 90,00 ; 409.085,10 
DEU;BOG;U;49; 68.119,93 ; 303.927.966,80 
DEU;BOG;U;1650; 812,50 ; 3.614.755,62 
DEU;BOG;U;2400; 468,00 ; 2.124.879,12 
DEU;BOG;U;13650; 2.931,25 ; 13.308.871,62 
DEU;BOG;U;260; 71,20 ; 323.272,20 
DEU;BOG;U;480; 342,00 ; 1.552.796,28 
DEU;BOG;U;2300; 414,00 ; 1.874.869,38 
DEU;BOG;U;14030; 3.450,10 ; 15.624.364,36 
DEU;BOG;U;50; 74.255,66 ; 331.303.507,92 
DEU;BOG;U;2; 18.727,70 ; 85.124.700,30 
DEU;BOG;U;3; 26.744,78 ; 121.565.455,56 
DEU;BOG;U;2880; 381,67 ; 1.682.649,44 
DEU;BOG;U;25680; 3.435,79 ; 15.147.195,58 
DEU;BOG;U;7200; 1.296,00 ; 5.869.156,32 
DEU;BOG;U;53968; 9.804,94 ; 44.403.337,62 
DEU;BOG;U;22430; 9.178,68 ; 41.424.550,46 
DEU;BOG;C/T;13,3; 3.000,00 ; 13.564.920,00 
DEU;BOG;U;22215; 5.655,52 ; 25.233.007,36 
DEU;BOG;U;1; 300,00 ; 1.369.331,00 
DEU;BOG;KG;6; 2,00 ; 8.923,32 
DEU;BOG;KG;2,5; 1,00 ; 4.461,66 
DEU;BOG;KG;2; 1,00 ; 4.461,66 
DEU;BOG;KG;6; 3,00 ; 13.384,98 
DEU;BOG;KG;4; 1,00 ; 4.461,66 
DEU;BOG;KG;8; 2,00 ; 8.923,32 
DEU;BOG;KG;191; 937,00 ; 4.180.575,42 
DEU;BOG;KG;4,5; 1,00 ; 4.461,66 
DEU;BOG;KG;2,5; 1,00 ; 4.461,66 
DEU;BOG;KG;5; 2,00 ; 8.923,32 
DEU;BOG;KG;1981,6; 8.408,20 ; 37.514.529,61 
DEU;BOG;KG;2; 1,00 ; 4.461,66 
DEU;BOG;KG;528; 2.481,60 ; 10.940.505,84 
DEU;BOG;KG;66; 174,90 ; 771.072,88 
DEU;BOG;KG;21496,5; 93.045,00 ; 410.202.839,25 
DEU;BOG;KG;149; 2.331,80 ; 10.471.134,44 
DEU;BOG;KG;91; 43.117,54 ; 193.971.750,83 
DEU;BOG;KG;30,7; 141.763,75 ; 647.072.131,05 
DEU;BOG;U;400; 128,00 ; 564.307,20 
DEU;BOG;U;6400; 1.540,00 ; 6.885.078,20 
DEU;BOG;U;27480; 4.396,80 ; 20.068.929,78 
DEU;BOG;U;142440; 23.094,60 ; 105.031.956,41 
DEU;BOG;U;3; 6.237,00 ; 28.468.412,28 
DEU;BOG;U;6120; 1.101,60 ; 4.946.822,92 
DEU;BOG;U;17078; 3.074,04 ; 13.804.222,54 
DEU;BOG;KG;30; 85,60 ; 384.393,64 
DEU;BOG;KG;15; 44,40 ; 199.381,75 
DEU;BOG;KG;160; 1.075,20 ; 4.828.271,61 
DEU;BOG;KG;20,5; 40,38 ; 181.329,62 
DEU;BOG;KG;32; 196,13 ; 880.737,45 
DEU;BOG;KG;150; 415,20 ; 1.864.488,81 
DEU;BOG;KG;75; 390,30 ; 1.752.673,37 
DEU;BOG;KG;1042,4; 5.838,86 ; 26.219.867,93 
DEU;BOG;KG;8; 31,64 ; 142.081,95 
DEU;BOG;KG;25; 76,41 ; 343.125,21 
DEU;BOG;U;6860; 2.016,00 ; 8.887.838,40 
DEU;BOG;KG;2600; 18.349,00 ; 83.089.776,70 
DEU;BOG;U;2; 10.339,20 ; 46.129.995,07 
DEU;BOG;U;1026; 10,26 ; 46.094,20 
DEU;BOG;U;3; 13.728,33 ; 62.211.025,66 
DEU;BOG;U;20903; 5.559,70 ; 24.687.432,96 
DEU;BOG;KG;536; 1.785,60 ; 8.107.231,10 
DEU;BOG;M3;914,94; 815.918,56 ; 3.692.394.674,55 
DEU;BOG;U;2244117; 12.342,30 ; 56.212.253,07 
ARM;BOG;U;96; 307,20 ; 1.433.730,04 
ARM;BOG;U;90; 207,00 ; 966.087,63 
ARM;BOG;U;750; 131,00 ; 594.784,54 
ARM;BOG;U;200; 37,00 ; 166.740,13 
ARM;BOG;U;500; 92,50 ; 416.850,32 
ARM;BOG;U;2250; 360,00 ; 1.638.921,60 
ARM;BOG;U;30525; 4.884,00 ; 22.234.703,04 
ARM;BOG;U;800; 136,00 ; 620.763,84 
ARM;BOG;U;12640; 3.828,80 ; 17.476.327,87 
ARM;BOG;U;90; 63,00 ; 287.559,72 
ARM;BOG;U;200; 32,90 ; 148.761,95 
ARM;BOG;U;1050; 158,44 ; 716.408,64 
ARM;BOG;U;2800; 450,45 ; 2.072.588,01 
ABW;BOG;KG;112,32; 1.012,80 ; 4.586.636,97 
ABW;BOG;U;104; 3.208,30 ; 14.529.331,96 
ABW;BOG;U;208; 7.837,42 ; 35.493.088,83 
ABW;BOG;U;633; 20.893,17 ; 94.618.272,18 
ABW;BOG;U;1955; 664,70 ; 2.965.665,40 
ABW;BOG;U;1700; 595,00 ; 2.654.687,70 
ABW;BOG;U;2090; 1.496,44 ; 6.676.606,49 
ABW;BOG;U;2151; 567,85 ; 2.533.553,63 
ABW;BOG;U;900; 585,00 ; 2.610.071,10 
ABW;BOG;KG;600; 24.750,00 ; 110.111.017,50 
ABW;BOG;U;540; 263,32 ; 1.195.562,32 
ABW;BOG;U;810; 395,00 ; 1.793.434,30 
ABW;BOG;U;1890; 921,68 ; 4.184.740,54 
ABW;BOG;KG;36,34; 1.938,96 ; 8.626.297,31 
ABW;BOG;KG;62,32; 3.381,60 ; 15.044.501,68 
ABW;BOG;KG;458,47; 9.568,80 ; 42.570.921,38 
ABW;BOG;KG;42,87; 1.723,08 ; 7.665.862,30 
ABW;BOG;KG;36,34; 1.715,04 ; 7.630.092,90 
ABW;BOG;U;1; 32,03 ; 146.199,01 
ABW;BOG;U;3; 54,15 ; 247.164,42 
ABW;BOG;U;71; 1.019,31 ; 4.652.579,33 
ABW;BOG;U;44; 592,60 ; 2.704.887,13 
ABW;BOG;U;132; 219,21 ; 1.000.570,89 
ABW;BOG;U;27; 398,85 ; 1.820.526,88 
ABW;BOG;U;128; 643,89 ; 2.938.997,27 
ABW;BOG;U;60; 0,60 ; 2.738,66 
ABW;BOG;U;1000; 6.170,00 ; 27.959.848,60 
ABW;BOG;U;58; 1.350,00 ; 6.006.055,50 
ABW;BOG;U;123; 4.746,00 ; 21.114.621,78 
ABW;BOG;U;8; 280,00 ; 1.245.700,40 
ABW;BOG;U;21; 486,00 ; 2.162.179,98 
ABW;BOG;U;35; 770,00 ; 3.425.676,10 
ABW;BOG;U;29; 1.296,00 ; 5.765.813,28 
ABW;BOG;U;67; 1.336,00 ; 5.943.770,48 
ABW;BOG;U;2; 40,00 ; 177.957,20 
ABW;BOG;U;114; 2.370,00 ; 10.543.964,10 
ABW;BOG;U;45; 945,00 ; 4.204.238,85 
ABW;BOG;U;20; 634,00 ; 2.866.719,76 
ABW;BOG;U;246; 5.302,00 ; 23.631.125,76 
ABW;BOG;U;61; 854,00 ; 3.799.386,22 
ABW;BOG;U;19; 285,00 ; 1.267.945,05 
ABW;BOG;U;230; 640,00 ; 2.881.158,40 
ABW;BOG;U;200; 378,50 ; 1.703.935,08 
ABW;BOG;U;17532; 5.624,68 ; 25.537.959,57 
ABW;BOG;U;267; 72,66 ; 329.901,10 
ABW;BOG;U;2844; 1.087,69 ; 4.938.482,41 
ABW;BOG;U;2809; 683,20 ; 3.101.960,28 
ABW;BOG;U;1008; 388,66 ; 1.764.648,53 
ABW;BOG;U;1038; 319,37 ; 1.450.048,38 
ABW;BOG;U;8704; 1.599,28 ; 7.261.274,95 
ABW;BOG;U;28119; 7.702,90 ; 34.973.784,83 
ABW;BOG;KG;321; 2.711,61 ; 12.311.631,34 
ABW;BOG;KG;92,5; 353,72 ; 1.610.331,52 
ABW;BOG;KG;0,15; 2,97 ; 13.521,09 
ABW;BOG;KG;32; 153,60 ; 699.273,21 
ABW;BOG;KG;60; 330,00 ; 1.502.344,80 
ABW;BOG;KG;19,2; 80,00 ; 364.204,80 
ABW;BOG;KG;88,4; 466,08 ; 2.121.857,16 
ABW;BOG;KG;3; 16,14 ; 73.478,31 
ABW;BOG;KG;423,85; 2.146,17 ; 9.770.567,69 
ABW;BOG;KG;82,5; 315,48 ; 1.436.241,62 
ABW;BOG;KG;1,2; 9,50 ; 43.249,31 
ABW;BOG;KG;4,6; 25,45 ; 115.862,65 
ABW;BOG;KG;798,75; 3.774,36 ; 17.183.000,34 
ABW;BOG;KG;0,01; 4,00 ; 18.161,36 
ABW;BOG;U;1; 4,33 ; 19.659,67 
ABW;BOG;U;30; 954,00 ; 4.320.351,18 
ABW;BOG;U;44; 391,60 ; 1.773.427,17 
ABW;BOG;U;62; 985,80 ; 4.464.362,88 
ABW;BOG;U;38; 1.252,20 ; 5.670.800,57 
ABW;BOG;U;148; 2.945,20 ; 13.337.838,88 
ABW;BOG;U;174; 3.462,60 ; 15.680.972,74 
ABW;BOG;U;259; 4.273,50 ; 19.353.271,24 
ABW;BOG;U;158; 2.620,00 ; 11.865.115,40 
ABW;BOG;U;136; 3.696,60 ; 16.740.681,52 
ABW;BOG;U;158; 4.974,20 ; 22.526.510,31 
ABW;BOG;U;105; 1.769,50 ; 8.013.481,56 
ABW;BOG;U;100; 890,00 ; 4.030.516,30 
ABW;BOG;KG;40; 82,65 ; 372.473,46 
ABW;BOG;KG;75; 171,51 ; 772.273,31 
ABW;BOG;KG;192; 423,04 ; 1.906.487,22 
ABW;BOG;KG;70; 143,30 ; 657.717,40 
ABW;BOG;KG;75; 170,14 ; 781.776,06 
ABW;BOG;KG;180; 393,46 ; 1.807.907,61 
ABW;BOG;M3;289,24; 213.668,62 ; 970.194.243,84 
BIH;BOG;U;1200; 185,56 ; 839.035,51 
BIH;BOG;U;35820; 10.516,00 ; 48.385.693,40 
BIH;BOG;U;7200; 864,00 ; 3.975.393,60 
AIA;BOG;M3;1,86; 1.547,83 ; 7.046.588,94 
SAU;BOG;U;15405; 11.094,75 ; 49.949.412,09 
SAU;BOG;KG;321; 1.940,00 ; 8.641.617,40 
SAU;BOG;KG;123; 352,60 ; 1.600.923,88 
SAU;BOG;KG;96; 406,40 ; 1.845.194,17 
SAU;BOG;KG;308; 1.472,90 ; 6.687.466,77 
SAU;BOG;KG;72; 405,00 ; 1.838.837,70 
SAU;BOG;KG;9; 42,75 ; 194.099,53 
SAU;BOG;KG;225,6; 829,08 ; 3.764.305,08 
SAU;BOG;KG;108; 190,80 ; 866.296,87 
SAU;BOG;KG;69; 363,40 ; 1.649.959,55 
SAU;BOG;KG;40; 165,00 ; 749.156,10 
SAU;BOG;U;12265; 9.859,25 ; 43.988.621,35 
SAU;BOG;U;48; 2.718,00 ; 12.289.817,52 
SAU;BOG;U;12; 1.434,00 ; 6.484.031,76 
SAU;BOG;U;6; 468,00 ; 2.116.127,52 
SAU;BOG;U;6; 780,00 ; 3.526.879,20 
SAU;BOG;U;31; 1.655,00 ; 7.483.314,20 
SAU;BOG;U;1; 21.484,18 ; 94.716.230,15 
SAU;BOG;U;8; 5.488,24 ; 24.416.795,58 
SAU;BOG;U;10; 4.588,30 ; 20.888.511,04 
SAU;BOG;U;5; 23.495,00 ; 106.793.938,05 
SAU;BOG;KG;72; 334,26 ; 1.473.635,34 
SAU;BOG;KG;138; 482,31 ; 2.126.335,98 
SAU;BOG;KG;12; 2,00 ; 8.817,30 
SAU;BOG;KG;62,5; 239,75 ; 1.056.973,83 
SAU;BOG;KG;17,5; 94,85 ; 418.160,45 
SAU;BOG;KG;181,7; 371,55 ; 1.638.033,90 
SAU;BOG;KG;30; 129,20 ; 569.597,58 
SAU;BOG;KG;4374; 17.905,79 ; 84.391.420,73 
SAU;BOG;U;10650; 852,00 ; 3.977.988,00 
SAU;BOG;KG;248; 2.890,00 ; 13.136.177,10 
SAU;BOG;KG;165; 1.241,15 ; 5.573.483,35 
SAU;BOG;KG;92; 734,10 ; 3.296.534,77 
SAU;BOG;KG;1440; 17.491,20 ; 80.238.606,13 
SAU;BOG;KG;120; 1.008,30 ; 4.527.851,81 
SAU;BOG;KG;176; 1.222,84 ; 5.491.260,84 
SAU;BOG;KG;87,5; 584,20 ; 2.623.396,82 
SAU;BOG;KG;126,6; 1.284,10 ; 5.766.353,77 
SAU;BOG;KG;36; 328,60 ; 1.475.604,58 
SAU;BOG;KG;431; 4.079,00 ; 18.199.111,14 
ARG;BOG;M2;15236,48; 112.970,50 ; 507.303.067,89 
ARG;BOG;U;400000; 20.623,80 ; 92.612.823,80 
ARG;BOG;U;13150; 4.271,00 ; 19.494.723,24 
ARG;BOG;KG;80; 1.130,00 ; 4.981.774,50 
ARG;BOG;KG;774,7; 12.579,42 ; 58.733.311,98 
ARG;BOG;KG;1690,74; 11.122,80 ; 51.932.353,20 
ARG;BOG;U;300900; 16.088,15 ; 74.023.991,37 
ARG;BOG;U;710; 4.508,60 ; 19.876.839,39 
ARG;BOG;U;6; 22.117,60 ; 98.681.211,20 
ARG;BOG;KG;1; 960,00 ; 4.381.862,40 
ARG;BOG;KG;0,01; 54,50 ; 248.761,98 
ARG;BOG;U;12; 4.960,68 ; 22.069.718,07 
ARG;BOG;U;8860; 751,40 ; 3.386.176,58 
ARG;BOG;KG;800; 58.120,00 ; 265.285.252,80 
ARG;BOG;U;2880; 168,40 ; 762.565,72 
ARG;BOG;KG;9,4; 1.210,00 ; 5.479.243,00 
ARG;BOG;U;13920; 8.274,40 ; 37.468.965,52 
ARG;BOG;KG;0,16; 36,96 ; 167.379,64 
ARG;BOG;U;16; 875,92 ; 3.954.652,31 
ARG;BOG;U;2; 96,78 ; 438.284,68 
ARG;BOG;U;1; 110,25 ; 499.285,86 
ARG;BOG;U;2; 26,50 ; 120.009,75 
ARG;BOG;U;80; 6.251,80 ; 28.251.234,68 
ARG;BOG;U;1; 73,21 ; 331.543,93 
ARG;BOG;U;2; 11,08 ; 50.177,66 
ARG;BOG;U;16; 577,46 ; 2.604.783,35 
ARG;BOG;U;2; 395,96 ; 1.793.172,17 
ARG;BOG;U;3; 338,84 ; 1.538.171,29 
ARG;BOG;U;71; 6.389,75 ; 28.969.791,22 
ARG;BOG;U;1; 51,78 ; 235.098,80 
ARG;BOG;U;5; 312,90 ; 1.420.672,38 
ARG;BOG;U;6325; 1.190,75 ; 5.384.142,83 
ARG;BOG;U;520; 493,62 ; 2.196.080,82 
ARG;BOG;U;166; 657,20 ; 2.923.836,79 
ARG;BOG;U;99; 257,40 ; 1.145.154,58 
ARG;BOG;U;500; 100,00 ; 444.893,00 
ARG;BOG;U;4; 1,64 ; 7.296,24 
ARG;BOG;U;466; 2.804,91 ; 12.478.848,24 
ARG;BOG;KG;28,8; 3.549,60 ; 15.791.921,92 
ARG;BOG;U;60; 2.100,00 ; 9.342.753,00 
ARG;BOG;U;1; 401,94 ; 1.772.012,78 
ARG;BOG;U;1; 388,47 ; 1.712.628,26 
ARG;BOG;M3;426,82; 383.104,69 ; 1.732.892.331,36 
AUS;BOG;U;21; 1.587,60 ; 7.189.716,49 
AUS;BOG;U;5; 1.656,00 ; 7.499.477,52 
AUS;BOG;U;5; 1.350,00 ; 6.113.704,50 
AUS;BOG;U;9; 1.728,00 ; 7.825.541,76 
AUS;BOG;U;14; 2.498,40 ; 11.314.429,12 
AUS;BOG;U;263705; 28.795,98 ; 130.438.159,24 
AUS;BOG;U;77760; 6.509,80 ; 29.428.962,68 
AUS;BOG;U;29600; 6.512,00 ; 29.509.648,96 
AUS;BOG;U;5400; 1.134,00 ; 5.138.811,72 
AUS;BOG;U;7600; 1.544,32 ; 6.998.209,62 
AUS;BOG;KG;65; 139.949,85 ; 653.425.849,65 
AUS;BOG;U;24860; 4.723,40 ; 21.805.953,97 
AUS;BOG;U;11940; 3.154,20 ; 14.513.421,63 
AUS;BOG;U;9000; 1.890,00 ; 8.564.686,20 
AUS;BOG;U;985870; 54.235,50 ; 253.225.549,50 
AUS;BOG;U;6450; 2.080,00 ; 9.419.633,60 
AUS;BOG;U;1800; 748,50 ; 3.494.746,50 
AUS;BOG;U;612; 104,04 ; 471.124,33 
AUS;BOG;U;158901; 29.938,26 ; 136.228.456,72 
AUS;BOG;U;3708; 6.672,96 ; 30.703.289,90 
AUS;BOG;U;2988; 5.976,00 ; 27.890.529,84 
AUS;BOG;U;255; 3.580,00 ; 16.223.056,40 
AUS;BOG;U;190; 4.640,00 ; 20.702.102,40 
AUS;BOG;U;427; 7.686,00 ; 34.829.723,88 
AUS;BOG;U;135; 1.755,00 ; 7.952.922,90 
AUS;BOG;U;940; 8.465,00 ; 37.943.381,18 
AUS;BOG;U;200; 2.670,00 ; 11.912.632,20 
AUS;BOG;U;630; 15.835,00 ; 73.103.544,30 
AUS;BOG;U;34250; 12.489,50 ; 56.560.823,96 
AUS;BOG;U;20160; 3.528,00 ; 15.898.896,72 
AUS;BOG;U;15000; 2.793,70 ; 12.651.745,37 
AUS;BOG;KG;74,9; 140.325,32 ; 635.633.096,91 
AUS;BOG;KG;340; 359.301,12 ; 1.598.505.531,80 
AUS;BOG;KG;10; 35.186,00 ; 156.987.968,76 
AUS;BOG;KG;105; 10.200,00 ; 44.968.230,00 
AUS;BOG;KG;1,46; 1.089,00 ; 4.931.726,86 
AUS;BOG;U;156080; 29.799,60 ; 138.704.330,94 
AUS;BOG;U;1550; 271,00 ; 1.227.269,57 
AUS;BOG;C/T;6,3; 8.000,00 ; 35.766.640,00 
AUS;BOG;U;80475; 19.389,50 ; 87.939.903,98 
AUS;BOG;U;7446; 10.532,52 ; 48.033.590,99 
AUS;BOG;U;2575; 5.165,90 ; 23.483.648,52 
AUS;BOG;U;3390; 5.390,10 ; 24.409.984,16 
AUS;BOG;U;375; 780,00 ; 3.532.362,60 
AUS;BOG;U;63800; 9.216,00 ; 41.888.602,92 
AUS;BOG;U;4800; 1.008,00 ; 4.564.899,36 
AUS;BOG;U;1905; 3.557,70 ; 16.111.649,25 
AUS;BOG;KG;323; 3.610,00 ; 16.368.887,60 
AUS;BOG;U;197144; 53.152,04 ; 241.681.961,49 
AUS;BOG;U;54000; 10.874,00 ; 49.426.570,86 
AUS;BOG;U;23000; 5.955,00 ; 27.803.895,00 
AUS;BOG;KG;147; 1.005,00 ; 4.568.116,95 
AUS;BOG;U;3300; 705,00 ; 3.187.756,20 
AUS;BOG;U;14850; 2.530,50 ; 11.451.368,19 
AUS;BOG;U;350; 70,00 ; 312.958,10 
AUS;BOG;KG;24,33; 872,42 ; 4.071.662,65 
AUS;BOG;KG;70; 280.138,00 ; 1.307.964.322,00 
AUS;BOG;U;150; 45,00 ; 204.865,20 
AUS;BOG;U;5875; 1.144,75 ; 5.153.446,99 
AUS;BOG;U;110; 878,40 ; 3.977.983,72 
AUS;BOG;U;420; 1.891,10 ; 8.564.167,81 
AUT;BOG;U;6; 600,00 ; 2.718.948,00 
AUT;BOG;C/T;5325; 5.005,50 ; 23.361.118,99 
AUT;BOG;C/T;35,33; 42.500,00 ; 198.351.325,00 
AUT;BOG;KG;630; 460,00 ; 2.094.177,60 
AUT;BOG;U;1; 1.000,00 ; 4.552.560,00 
AUT;BOG;U;8160; 1.305,60 ; 5.862.901,24 
AUT;BOG;U;26880; 4.300,80 ; 19.630.743,55 
AUT;BOG;U;65120; 10.499,20 ; 47.922.968,44 
AZE;BOG;U;3370; 2.674,17 ; 11.955.759,46 
AZE;BOG;U;590; 500,00 ; 2.300.575,00 
AZE;BOG;U;840; 630,00 ; 2.860.414,20 
AZE;BOG;U;2275; 957,00 ; 4.349.938,23 
AZE;BOG;U;7200; 994,88 ; 4.498.489,20 
AZE;BOG;U;105200; 15.591,17 ; 70.497.657,91 
BHS;BOG;U;15; 345,00 ; 1.562.391,15 
BHS;BOG;U;34; 1.324,00 ; 5.995.959,08 
BHS;BOG;U;6; 144,00 ; 652.128,48 
BHS;BOG;U;2; 44,00 ; 199.261,48 
BHS;BOG;U;7; 316,00 ; 1.431.059,72 
BHS;BOG;U;16; 337,00 ; 1.526.161,79 
BHS;BOG;U;3; 72,00 ; 326.064,24 
BHS;BOG;U;34; 782,00 ; 3.541.419,94 
BHS;BOG;U;3; 63,00 ; 285.306,21 
BHS;BOG;U;51; 1.065,00 ; 4.823.033,55 
BHS;BOG;U;19; 266,00 ; 1.204.626,22 
BHS;BOG;U;1; 15,00 ; 67.930,05 
BHS;BOG;U;3; 714,00 ; 3.333.666,00 
BHS;BOG;U;10; 2.972,00 ; 13.876.268,00 
BHS;BOG;U;3; 834,00 ; 3.893.946,00 
BHS;BOG;U;3; 504,00 ; 2.353.176,00 
BHS;BOG;U;6; 1.020,00 ; 4.762.380,00 
BHR;BOG;U;2532; 1.705,20 ; 7.763.025,31 
BHR;BOG;U;4396; 2.599,14 ; 11.771.373,67 
BHR;BOG;U;300; 84,00 ; 380.377,20 
BHR;BOG;KG;8; 126,00 ; 570.979,08 
BHR;BOG;KG;15; 19,99 ; 92.285,43 
BHR;BOG;KG;15; 36,49 ; 168.459,00 
BHR;BOG;KG;12; 17,99 ; 83.052,27 
BHR;BOG;KG;60; 349,96 ; 1.615.618,33 
BHR;BOG;KG;10; 52,49 ; 242.324,28 
BHR;BOG;KG;10; 50,99 ; 235.399,41 
BHR;BOG;KG;2,64; 11,48 ; 52.998,33 
BHR;BOG;U;21000; 5.190,00 ; 23.689.443,60 
BHR;BOG;U;13052; 1.624,05 ; 7.393.585,06 
BHR;BOG;U;126; 126,00 ; 570.612,42 
BHR;BOG;U;2148; 737,95 ; 3.391.766,28 
BHR;BOG;KG;93; 604,50 ; 2.714.555,61 
BHR;BOG;KG;270; 2.176,20 ; 9.772.400,19 
BHR;BOG;KG;738,5; 6.927,50 ; 31.108.492,94 
BHR;BOG;KG;104; 933,40 ; 4.191.507,37 
BHR;BOG;KG;46; 370,30 ; 1.662.861,77 
BHR;BOG;KG;32; 368,00 ; 1.652.533,44 
BHR;BOG;KG;22,5; 166,59 ; 748.085,72 
BHR;BOG;KG;27,5; 267,52 ; 1.201.319,96 
BHR;BOG;KG;40,8; 461,72 ; 2.073.390,59 
BHR;BOG;U;11200; 2.800,00 ; 12.780.431,00 
BHR;BOG;U;85750; 13.629,00 ; 61.955.027,16 
BHR;BOG;U;500; 70,00 ; 311.425,10 
