DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
USA;BOG;U;411772;156585,24; 739.803.244,50 
USA;BOG;U;462034;83572,71; 387.518.030,80 
USA;BOG;U;257510;76574,99; 353.759.045,82 
USA;BOG;U;4935;2705,85; 12.872.483,22 
USA;BOG;U;9780;1323,78; 6.171.908,96 
USA;BOG;U;933285;162690,35; 759.822.320,19 
USA;BOG;U;141803;43841,68; 205.714.474,32 
USA;BOG;U;3333;1372,12; 6.440.717,55 
USA;BOG;U;2101531;6171666,59; 28.771.182.698,19 
USA;BOG;KG;470;1417; 6.651.383,83 
USA;BOG;U;100412;28529,03; 135.611.665,18 
USA;BOG;U;400504;82835,38; 388.623.374,33 
USA;BOG;U;615200;113900,92; 534.225.290,30 
USA;BOG;U;14805;1036,35; 4.800.000,11 
USA;BOG;U;3000;630; 3.077.965,80 
USA;BOG;U;1116;2709,8; 13.400.770,90 
USA;BOG;U;231550;67161,89; 320.295.121,75 
USA;BOG;U;4130;1073,8; 4.886.885,27 
USA;BOG;U;69630;85122,7; 415.684.467,18 
USA;BOG;KG;246;1662,5; 7.951.902,55 
USA;BOG;KG;87,79;5592; 25.900.130,88 
USA;BOG;KG;204,4;1989; 9.316.177,65 
USA;BOG;U;48;3883,5; 18.804.916,71 
USA;BOG;U;54;1323; 6.406.309,98 
USA;BOG;U;41;779; 3.772.120,54 
USA;BOG;U;12;882; 4.270.873,32 
USA;BOG;U;3192;43092; 208.662.667,92 
USA;BOG;KG;483;7590; 35.627.384,10 
USA;BOG;KG;1885,88;39688,08; 193.902.464,93 
USA;BOG;U;30;2170; 10.601.882,20 
USA;BOG;2U;333;6042,03; 29.063.372,70 
USA;BOG;2U;1170;74181,65; 349.498.190,44 
USA;BOG;2U;2465;156326,12; 736.601.725,11 
USA;BOG;2U;2010;64604,12; 299.946.205,89 
USA;BOG;2U;566;10596,01; 50.968.927,30 
USA;BOG;U;1;6000; 27.233.460,00 
USA;BOG;U;2;2300; 10.652.772,00 
USA;BOG;U;1;8000; 39.916.640,00 
USA;BOG;U;299;1975; 9.287.773,25 
USA;BOG;U;200;4; 18.526,56 
USA;BOG;U;200;4; 18.526,56 
USA;BOG;U;60;1,2; 5.557,96 
USA;BOG;U;80;59295,24; 276.493.085,10 
USA;BOG;U;1;13847,37; 64.959.258,93 
USA;BOG;U;1;27516; 129.080.032,44 
USA;BOG;U;1;17154; 80.470.957,86 
USA;BOG;U;1;29861,33; 140.168.784,40 
USA;BOG;U;1;6931,27; 32.515.211,38 
USA;BOG;U;1;25104,25; 117.766.296,13 
USA;BOG;U;1;9000; 42.219.810,00 
USA;BOG;U;34;25755,09; 120.843.912,48 
USA;BOG;U;51;4500; 21.253.515,00 
USA;BOG;KG;178;1600; 7.411.520,00 
USA;BOG;U;2600;307,52; 1.466.379,11 
USA;BOG;U;37850;4960,08; 23.161.568,16 
USA;BOG;KG;1236,1;26501,65; 124.398.480,08 
USA;BOG;U;114370;16209,6; 77.544.922,80 
USA;BOG;U;64185;9664,2; 46.280.481,97 
USA;BOG;KG;25,44;265; 1.205.352,50 
USA;BOG;KG;29,18;384; 1.746.624,00 
USA;BOG;KG;60,48;840; 3.820.740,00 
USA;BOG;KG;410,2;2700; 12.665.943,00 
USA;BOG;KG;266,4;540; 2.456.190,00 
USA;BOG;KG;74,48;784; 3.566.024,00 
USA;BOG;KG;100;320; 1.502.076,80 
USA;BOG;U;52416;17433; 81.796.333,32 
USA;BOG;U;52416;6505,24; 30.522.846,28 
USA;BOG;M2;388,4;2649,15; 12.435.083,60 
USA;BOG;U;7;371; 1.688.428,42 
USA;BOG;U;25;2775; 12.614.983,50 
USA;BOG;U;13;624; 2.839.836,48 
USA;BOG;U;20;800; 3.636.751,00 
USA;BOG;U;6;390; 1.774.897,80 
USA;BOG;U;24;1811; 8.236.360,02 
USA;BOG;U;16;683; 3.107.528,78 
USA;BOG;U;19;1091; 4.961.078,50 
USA;BOG;U;35;1654; 7.522.368,04 
USA;BOG;U;7;518; 2.357.428,36 
USA;BOG;U;8;240; 1.092.244,80 
USA;BOG;U;43;1459; 6.637.743,62 
USA;BOG;U;38;1605; 7.297.762,78 
USA;BOG;2U;30;1500; 6.826.530,00 
USA;BOG;U;3;5111; 24.970.608,26 
USA;BOG;U;2;8000; 36.959.720,00 
USA;BOG;U;23;138400; 645.055.776,00 
USA;BOG;U;1;350; 1.592.857,00 
USA;BOG;KG;200;800; 3.755.192,00 
USA;BOG;U;1;10000; 48.856.600,00 
USA;BOG;U;1;22600; 102.853.052,00 
USA;BOG;U;2;19200; 88.938.240,00 
USA;BOG;U;6;492,8; 2.313.198,27 
USA;BOG;U;11;903,5; 4.241.019,96 
USA;BOG;U;11;903,5; 4.241.019,96 
USA;BOG;U;3;800; 3.755.192,00 
USA;BOG;U;1200;252; 1.146.857,04 
USA;BOG;U;450;360; 1.631.430,00 
USA;BOG;KG;18370,8;83430; 392.343.758,10 
USA;BOG;U;6620;1158,4; 5.425.771,84 
USA;BOG;U;14900;2910; 13.630.003,50 
USA;BOG;U;600;114; 534.892,56 
USA;BOG;U;4300;759,6; 3.644.238,96 
USA;BOG;U;38539;9782,68; 44.769.771,66 
USA;BOG;U;59488;8667,08; 40.990.738,14 
USA;BOG;U;106267;18706,75; 89.524.435,67 
USA;BOG;U;68547;152661,32; 694.380.014,02 
USA;BOG;U;34476;8805,71; 40.092.306,76 
USA;BOG;U;167423;24634,09; 112.560.342,08 
USA;BOG;U;1200;324; 1.473.714,00 
USA;BOG;U;12820;10298,36; 46.842.090,46 
USA;BOG;U;485855;205409,64; 935.612.094,90 
USA;BOG;KG;50;343,8; 1.563.774,30 
USA;BOG;KG;5338,32;24766,8; 116.003.976,18 
USA;BOG;KG;600;5796; 28.065.738,96 
USA;BOG;U;1920;893,79; 4.192.849,33 
USA;BOG;U;2000;1180; 5.465.335,20 
USA;BOG;U;2725;10565,7; 48.084.712,01 
USA;BOG;U;353;19891,52; 90.143.395,76 
USA;BOG;U;607;53913,2; 244.321.144,10 
USA;BOG;KG;35;175; 819.673,75 
USA;BOG;U;250;0,25; 1.221,41 
USA;BOG;U;2000;332; 1.582.346,84 
USA;BOG;U;10000;1683,99; 8.167.168,46 
USA;BOG;U;2550;591; 2.772.434,19 
USA;BOG;U;3105;2040,51; 9.969.238,08 
USA;BOG;U;104847;21617,29; 103.713.613,52 
USA;BOG;M2;2317;41269; 205.914.977,02 
USA;BOG;M2;699,82;11412,9; 56.945.577,58 
USA;BOG;U;80;1156,8; 5.771.946,14 
USA;BOG;U;1;5250; 24.590.212,50 
USA;BOG;U;2;5470; 27.293.002,60 
USA;BOG;U;1;1000; 4.989.580,00 
USA;BOG;U;6630;2019,15; 9.712.515,33 
USA;BOG;U;3428;22350; 110.051.400,00 
USA;BOG;U;193;26732,16; 128.587.036,03 
USA;BOG;U;5975;1751,25; 8.202.592,31 
USA;BOG;U;35;123725; 604.478.283,50 
USA;BOG;U;3600;486,36; 2.394.836,64 
USA;BOG;U;44200;5971,24; 29.402.385,76 
USA;BOG;U;700;98; 459.726,82 
USA;BOG;U;3046;1069,5; 5.225.213,37 
USA;BOG;U;350;49,55; 242.084,45 
USA;BOG;U;31600;4459,99; 21.789.994,74 
USA;BOG;U;520;226,46; 1.106.406,56 
USA;BOG;U;100;95; 464.137,70 
USA;BOG;U;1800;333; 1.542.522,60 
USA;BOG;U;5660;990,5; 4.588.194,10 
USA;BOG;KG;265,5;1375,8; 6.372.210,31 
USA;BOG;U;13375;4325,99; 20.947.568,33 
USA;BOG;U;3800;4137,5; 19.892.479,37 
USA;BOG;U;600;96; 469.023,36 
USA;BOG;U;3600;586; 2.862.996,76 
USA;BOG;U;7;479,5; 2.176.407,34 
USA;BOG;U;665;19637,41; 89.132.436,61 
USA;BOG;U;897;100383,03; 455.629.538,68 
USA;BOG;U;4;981,64; 4.455.575,61 
USA;BOG;U;115;278488,29; 1.264.033.284,34 
USA;BOG;U;29;19628,56; 89.092.267,26 
USA;BOG;U;8;1288,72; 5.849.384,09 
USA;BOG;U;16;3466,38; 15.733.586,83 
USA;BOG;KG;0,76;414,81; 1.882.785,25 
USA;BOG;KG;1,51;409; 1.856.414,18 
USA;BOG;U;1300;349; 1.637.190,41 
USA;BOG;U;14520;22241,37; 103.014.018,93 
USA;BOG;KG;20;165; 793.295,25 
USA;BOG;KG;1166,4;6480; 31.907.520,00 
USA;BOG;KG;36;484; 2.270.487,56 
USA;BOG;KG;67,74;1608; 7.547.935,92 
USA;BOG;KG;111,78;5165; 24.244.458,35 
USA;BOG;KG;2;40; 187.759,60 
USA;BOG;KG;1,5;15; 70.409,85 
USA;BOG;KG;2,28;175; 821.448,25 
USA;BOG;KG;474,6;3850; 17.833.970,00 
USA;BOG;U;338;1014; 4.759.705,86 
USA;BOG;M2;25,2;4186; 19.649.042,14 
USA;BOG;C/T;451,21;323043; 1.567.328.068,62 
USA;BOG;KG;1,67;95335,13; 433.872.083,33 
USA;BOG;U;1;5; 23.469,95 
USA;BOG;U;2;800; 3.846.280,00 
USA;BOG;U;82;656; 3.079.257,44 
USA;BOG;C/T;735,88;263057; 1.195.469.559,58 
USA;BOG;U;1;25897; 117.726.208,18 
USA;BOG;U;864;52570; 254.557.608,20 
USA;BOG;U;1;400; 1.923.140,00 
USA;BOG;U;53;77,91; 365.482,82 
USA;BOG;U;4;67,12; 314.865,96 
USA;BOG;U;2;50,34; 236.149,47 
USA;BOG;U;1;62,94; 295.257,20 
USA;BOG;U;1;314,68; 1.476.192,20 
USA;BOG;U;1;1500; 7.386.000,00 
USA;BOG;U;15400;2562; 12.018.572,58 
USA;BOG;U;42200;6394; 29.994.829,46 
USA;BOG;U;81400;25385,5; 115.222.499,80 
USA;BOG;U;2305353;596325,63; 2.789.288.602,37 
USA;BOG;U;551030;93474,52; 432.194.867,21 
USA;BOG;U;938663;160958,5; 754.622.110,66 
USA;BOG;U;25690;4584,9; 21.474.983,86 
USA;BOG;U;71046;152172,95; 709.282.202,64 
USA;BOG;U;3669659;1032312,47; 4.709.472.226,01 
USA;BOG;U;5750;979,1; 4.455.903,68 
USA;BOG;U;363650;72254; 328.979.912,10 
USA;BOG;U;335649;46752,11; 215.010.278,04 
USA;BOG;U;4200;475,9; 2.165.830,41 
USA;BOG;U;84;11,76; 55.303,39 
USA;BOG;U;9205;5029; 23.596.269,16 
USA;BOG;U;60;9,6; 45.034,46 
USA;BOG;U;291205;591586,99; 2.694.680.985,77 
USA;BOG;U;10600;1258; 5.717.203,24 
USA;BOG;KG;1951,5;14358,28; 67.308.678,34 
USA;BOG;KG;940,15;5442,7; 24.737.149,17 
USA;BOG;KG;60;286; 1.358.082,44 
USA;BOG;KG;4829,8;26197,2; 118.936.221,19 
USA;BOG;KG;1210,26;6159,75; 28.033.145,44 
USA;BOG;KG;1555;5753,5; 26.114.618,68 
USA;BOG;KG;5620,92;34467,5; 156.728.740,75 
USA;BOG;KG;12876,96;59284,4; 278.738.917,51 
USA;BOG;KG;1060,17;9690,66; 44.186.458,38 
USA;BOG;KG;23883,51;186211,27; 846.725.332,56 
USA;BOG;KG;4478,14;16977,55; 77.177.718,99 
USA;BOG;KG;141173,5;677114,43; 3.074.402.266,03 
USA;BOG;U;824282;172289,75; 794.968.380,00 
USA;BOG;U;532946;66889,73; 313.536.824,17 
USA;BOG;U;272458;44442,18; 208.791.243,85 
USA;BOG;U;177690;16352,1; 74.498.054,85 
USA;BOG;U;222176;974740,32; 4.435.620.987,82 
USA;BOG;U;433369;95008,44; 440.797.961,11 
USA;BOG;U;6980;1288,4; 5.860.717,81 
USA;BOG;U;47703;9510,44; 43.849.418,27 
USA;BOG;U;480;168; 763.717,92 
USA;BOG;U;4680;748,8; 3.403.999,87 
USA;BOG;U;29559;5779,63; 26.772.402,08 
USA;BOG;U;27998;10049,18; 46.549.811,59 
USA;BOG;U;50124;18250,82; 85.581.107,18 
USA;BOG;U;1369;382,5; 1.738.821,05 
USA;BOG;KG;100;372; 1.722.970,08 
USA;BOG;KG;309,5;1957,5; 8.898.677,55 
USA;BOG;KG;154;1305,92; 6.048.551,30 
USA;BOG;KG;1088,5;5453,29; 25.274.656,92 
USA;BOG;KG;62;237,6; 1.100.610,72 
USA;BOG;KG;1266;8959,35; 41.496.662,35 
USA;BOG;KG;1207,5;6850; 32.140.474,00 
USA;BOG;KG;759;6935; 32.124.307,00 
USA;BOG;KG;8642;29443,19; 136.127.427,46 
USA;BOG;KG;33329,5;110924,48; 513.370.207,78 
USA;BOG;KG;7081,5;32862,99; 153.070.926,87 
USA;BOG;KG;3653,75;128255,04; 600.727.369,10 
USA;BOG;U;1;30; 140.819,70 
USA;BOG;U;1;3692; 17.330.211,08 
USA;BOG;U;1;2550; 11.943.817,50 
USA;BOG;KG;4509,9;43616,16; 200.163.917,60 
USA;BOG;U;5865332;1945689,76; 8.966.352.467,20 
USA;BOG;U;1207469;293473,98; 1.339.588.838,87 
USA;BOG;U;2432247;468443,07; 2.171.976.379,15 
USA;BOG;U;188934;353244,41; 1.606.946.794,17 
USA;BOG;U;9527;8626,55; 39.690.899,34 
USA;BOG;U;5229;3476,19; 16.020.104,94 
USA;BOG;U;1102223;269757,7; 1.227.025.345,95 
USA;BOG;U;16382;6811,38; 30.984.612,66 
USA;BOG;U;1916;1304; 6.285.791,22 
USA;BOG;U;4594156;19205988,79; 87.409.276.345,21 
USA;BOG;U;42935;80584,97; 378.265.043,29 
USA;BOG;KG;265,78;8804,96; 42.353.618,59 
USA;BOG;KG;211,43;3052,52; 14.138.173,73 
USA;BOG;U;1411527;137136,75; 638.874.425,80 
USA;BOG;M2;90;20880; 102.012.580,80 
USA;BOG;KG;14;2312; 11.295.645,92 
USA;BOG;U;412;15794,4; 71.958.367,60 
USA;BOG;U;121;3587,72; 16.431.103,51 
USA;BOG;U;1600;21528,2; 97.921.017,70 
USA;BOG;U;272;21458; 97.768.093,26 
USA;BOG;U;149;4114,16; 18.713.256,76 
USA;BOG;U;40;1919,6; 9.027.245,33 
USA;BOG;KG;1463,3;28076,62; 131.048.422,88 
USA;BOG;M2;345,04;958,24; 4.609.326,04 
USA;BOG;M2;105,45;282,43; 1.317.785,31 
USA;BOG;M2;9863,34;30677,06; 149.295.036,40 
USA;BOG;M2;2110,49;5008,31; 24.090.972,76 
USA;BOG;M2;746,55;2492,54; 11.989.615,90 
USA;BOG;M2;2976,48;7744,14; 37.250.862,22 
USA;BOG;M2;1687,44;8524,53; 38.631.038,82 
USA;BOG;KG;31,16;502,82; 2.418.664,76 
USA;BOG;KG;17,5;305,86; 1.471.247,77 
USA;BOG;KG;17,71;309,19; 1.487.265,73 
USA;BOG;U;3960;27792,6; 129.383.347,57 
USA;BOG;U;904;26266,54; 123.559.061,86 
USA;BOG;U;49;1705,16; 8.118.560,69 
USA;BOG;U;7;6642,99; 31.108.149,66 
USA;BOG;U;43000;279500; 1.365.541.970,00 
USA;BOG;U;925;14923; 70.529.538,96 
USA;BOG;U;9;26500; 127.408.025,00 
USA;BOG;U;3;7200; 34.616.520,00 
USA;BOG;U;230;460; 2.156.049,60 
USA;BOG;U;284289;86077,64; 413.749.612,70 
USA;BOG;KG;781,76;7789,16; 35.424.150,83 
USA;BOG;KG;27238,4;229406,72; 1.060.167.473,12 
USA;BOG;KG;0,87;73491,6; 333.045.558,30 
USA;BOG;U;1922283;438230,69; 2.048.902.688,02 
USA;BOG;U;347357;72885,74; 342.209.639,91 
USA;BOG;U;808832;201219,84; 942.191.038,21 
USA;BOG;U;105367;11194,46; 52.640.484,56 
USA;BOG;U;24058;6304,59; 29.630.261,62 
USA;BOG;U;28200;24438,9; 114.752.082,38 
USA;BOG;U;44801;19323,84; 91.140.402,93 
USA;BOG;U;534106;161577,97; 750.895.857,53 
USA;BOG;U;90;5,5; 25.002,67 
USA;BOG;U;2516;1797,4; 8.370.800,70 
USA;BOG;U;872634;441371,04; 2.069.303.477,50 
USA;BOG;KG;12901;28447,04; 135.284.358,62 
USA;BOG;KG;2102,16;9773,68; 46.273.667,11 
USA;BOG;KG;46304,4;239262; 1.132.860.214,50 
USA;BOG;KG;7550;68275; 318.880.817,25 
USA;BOG;KG;1190;7212; 34.691.162,40 
USA;BOG;KG;250;2375; 11.212.185,00 
USA;BOG;KG;204;3150; 14.297.566,50 
USA;BOG;KG;277,5;2720,1; 12.867.260,01 
USA;BOG;KG;13588,5;45560,94; 212.753.686,76 
USA;BOG;KG;733,5;2347,2; 10.925.550,52 
USA;BOG;KG;13772,54;44259,64; 209.734.692,58 
USA;BOG;KG;11871;40361,4; 189.456.007,98 
USA;BOG;KG;90;313,53; 1.471.706,68 
USA;BOG;KG;65,97;2120,16; 10.198.393,59 
USA;BOG;KG;113,17;3060,04; 14.719.404,37 
USA;BOG;KG;32,04;1146,08; 5.512.874,00 
USA;BOG;KG;324,94;2796,08; 12.851.036,51 
USA;BOG;L;425;3360; 15.226.680,00 
USA;BOG;M3;1;33,85; 162.745,72 
USA;BOG;KG;1300;3201; 14.827.672,20 
USA;BOG;KG;8,5;715,24; 3.246.409,98 
USA;BOG;KG;208;5310,42; 24.167.827,62 
USA;BOG;KG;494,02;26067,26; 119.030.557,23 
USA;BOG;KG;380,1;1833; 8.604.083,67 
USA;BOG;KG;1006,2;8432; 39.579.723,68 
USA;BOG;KG;16,32;492,96; 2.242.228,56 
USA;BOG;KG;21,12;387,36; 1.761.906,96 
USA;BOG;KG;4,06;773,4; 3.718.391,12 
USA;BOG;KG;0,76;160,84; 773.294,56 
USA;BOG;KG;0,08;19,92; 95.772,36 
USA;BOG;KG;1;209,04; 1.005.032,96 
USA;BOG;KG;2,03;419,55; 2.017.133,46 
USA;BOG;KG;11,25;2180,22; 10.482.170,72 
USA;BOG;KG;1002,54;7080,48; 33.621.942,49 
USA;BOG;KG;0,18;36,34; 174.717,26 
USA;BOG;U;280;878,4; 3.995.402,40 
USA;BOG;U;103;97,85; 473.815,14 
USA;BOG;U;6800;3808; 17.284.169,28 
USA;BOG;U;1;10,36; 49.809,32 
USA;BOG;U;123;19841,28; 90.086.154,11 
USA;BOG;U;7;0,21; 1.009,61 
USA;BOG;KG;845,8;7023,7; 31.964.999,17 
USA;BOG;KG;1,24;257,12; 1.236.194,39 
USA;BOG;KG;0,04;8,24; 39.616,68 
USA;BOG;U;3;49,88; 234.076,00 
USA;BOG;U;1;1172,88; 5.505.486,99 
USA;BOG;U;4;49,03; 235.728,86 
USA;BOG;KG;252,96;6179,42; 30.190.545,11 
USA;BOG;U;1;100; 480.785,00 
USA;BOG;U;207;9488,7; 45.579.229,31 
USA;BOG;U;187;4780,26; 22.027.313,53 
USA;BOG;U;2266;28705,16; 137.438.199,84 
USA;BOG;U;1395;19145,8; 92.708.941,50 
USA;BOG;U;241;1471,85; 6.694.709,72 
USA;BOG;U;446;21786,02; 101.931.947,64 
USA;BOG;U;214;4909,19; 22.338.063,11 
USA;BOG;U;7;70; 328.442,80 
USA;BOG;U;2;30,94; 140.730,59 
USA;BOG;U;6;60; 281.522,40 
USA;BOG;U;6;12; 56.304,48 
USA;BOG;KG;6304,1;136066; 631.996.121,64 
USA;BOG;M3;2,01;2842,91; 13.395.020,84 
USA;BOG;U;11;20000; 93.879.800,00 
USA;BOG;U;16;144; 697.285,44 
USA;BOG;U;141;1072; 5.190.902,72 
USA;BOG;KG;233;415; 1.948.005,85 
USA;BOG;U;15630;7634,65; 35.857.001,38 
USA;BOG;U;4000;1600; 7.597.664,00 
USA;BOG;U;100;200; 909.700,00 
USA;BOG;U;16;244,64; 1.112.745,04 
USA;BOG;U;2740;4110; 19.769.922,00 
USA;BOG;KG;0,77;159,14; 765.121,24 
USA;BOG;M2;166,95;342,03; 1.554.847,85 
USA;BOG;KG;68,76;6700; 31.430.303,00 
USA;BOG;M2;998,87;13192,39; 60.023.988,89 
USA;BOG;KG;96,9;616; 2.801.876,00 
USA;BOG;U;270;2740; 13.179.948,00 
USA;BOG;U;38;548,76; 2.581.977,78 
USA;BOG;U;1;15,93; 77.828,56 
USA;BOG;U;1840;10705,64; 51.496.269,52 
USA;BOG;U;137;1896,25; 8.782.747,35 
USA;BOG;U;426;5112; 23.985.708,48 
USA;BOG;U;111;2551,77; 11.818.880,00 
USA;BOG;U;1089;10695,9; 50.980.475,96 
USA;BOG;U;55;676,5; 3.175.484,23 
USA;BOG;U;197;6154; 27.932.452,14 
USA;BOG;U;24;432; 2.026.961,28 
USA;BOG;U;138;2346; 11.359.941,96 
USA;BOG;U;13;806; 3.658.361,46 
USA;BOG;U;8;339; 1.538.690,49 
USA;BOG;U;32;1392; 6.318.162,72 
USA;BOG;U;757;16108,77; 74.599.637,72 
USA;BOG;U;22641;347735,5; 1.648.570.787,99 
USA;BOG;U;390;4823,6; 21.872.867,38 
USA;BOG;U;16;784; 3.558.505,44 
USA;BOG;U;16;592; 2.687.034,72 
USA;BOG;U;1628;21244,12; 99.309.783,07 
USA;BOG;U;54;1930; 8.760.096,30 
USA;BOG;U;32;1376; 6.245.540,16 
USA;BOG;U;16;752; 3.413.260,32 
USA;BOG;U;313;4495,43; 20.695.617,58 
USA;BOG;U;1358;7550,26; 36.318.260,65 
USA;BOG;U;8466;157011,59; 737.122.228,31 
USA;BOG;U;51;932,06; 4.374.103,05 
USA;BOG;U;15;103,87; 488.774,82 
USA;BOG;2U;16;214; 1.036.243,64 
USA;BOG;U;1200;3600; 16.891.344,00 
USA;BOG;U;212;225054; 1.056.355.106,36 
USA;BOG;C/T;3244,13;65061,61; 295.766.174,36 
USA;BOG;C/T;2133,16;1067927,77; 4.953.349.728,94 
USA;BOG;KG;70,47;3547541,32; 16.608.566.548,25 
USA;BOG;KG;4;273726; 1.279.981.397,34 
USA;BOG;KG;1,7;97146,22; 467.292.747,44 
USA;BOG;KG;26;45; 217.901,70 
USA;BOG;KG;2,62;542,11; 2.606.383,54 
USA;BOG;KG;8,09;1547,1; 7.438.224,68 
USA;BOG;KG;0,06;10,86; 52.213,24 
USA;BOG;U;8;2011,85; 10.038.286,52 
USA;BOG;KG;2,96;611,75; 2.941.202,23 
USA;BOG;U;1;1419,36; 6.824.069,97 
USA;BOG;KG;3,74;714,06; 3.433.093,36 
USA;BOG;U;2;215,26; 1.034.937,78 
USA;BOG;U;3;3460,87; 16.639.343,81 
USA;BOG;U;2;2894,98; 13.918.629,58 
USA;BOG;U;119;65800; 304.761.912,00 
USA;BOG;KG;12,58;2205,5; 10.777.614,23 
USA;BOG;U;1;48,46; 220.420,31 
USA;BOG;U;1;2,8; 13.461,98 
USA;BOG;U;2;2022,68; 9.724.742,03 
USA;BOG;U;2;277,7; 1.335.139,94 
USA;BOG;U;1;1727,94; 8.307.676,32 
USA;BOG;U;4;2369,32; 11.270.296,33 
USA;BOG;U;8;5467,73; 26.288.025,64 
USA;BOG;U;1;1148,98; 5.732.927,62 
USA;BOG;U;2;269,22; 1.294.369,36 
USA;BOG;U;2;1679,28; 8.378.901,90 
USA;BOG;U;2;12747,44; 61.248.767,64 
USA;BOG;U;5;13824; 64.035.532,80 
USA;BOG;U;1;4707,57; 22.633.290,42 
USA;BOG;U;2;1048,93; 5.043.098,09 
USA;BOG;U;31;116274,54; 558.635.510,41 
USA;BOG;U;8;933,9; 4.490.051,08 
USA;BOG;U;46;14845,54; 71.089.211,78 
USA;BOG;U;33;17935,7; 86.221.084,37 
USA;BOG;U;13;16407,06; 78.190.465,82 
USA;BOG;U;1;169,22; 813.584,37 
USA;BOG;U;1;1050,3; 5.049.684,85 
USA;BOG;U;1;2950,52; 14.185.657,58 
USA;BOG;U;9;181,45; 827.741,69 
USA;BOG;U;2;23,36; 112.311,36 
USA;BOG;U;1;27,92; 134.235,17 
USA;BOG;U;4;1150,84; 5.533.066,08 
USA;BOG;U;2;63,96; 307.510,08 
USA;BOG;U;1;13,94; 67.021,42 
USA;BOG;U;3;1430,59; 6.838.750,41 
USA;BOG;U;3;3024,77; 14.542.640,43 
USA;BOG;U;3;3081,58; 14.815.774,39 
USA;BOG;U;1;2332,38; 11.213.733,18 
USA;BOG;U;3;2738,14; 13.164.566,39 
USA;BOG;U;1;1054,54; 5.070.070,13 
USA;BOG;U;1;5712,61; 27.465.371,98 
USA;BOG;U;1;929,03; 4.466.636,88 
USA;BOG;U;1;1353,81; 6.157.804,78 
USA;BOG;U;66;86040,63; 410.479.390,45 
USA;BOG;U;1;1201,54; 5.776.824,08 
USA;BOG;U;2;500,23; 2.405.030,80 
USA;BOG;U;1;64,08; 304.286,44 
USA;BOG;U;40;35464,8; 170.612.602,83 
USA;BOG;U;3;12175,68; 57.928.642,29 
USA;BOG;U;1;238,83; 1.134.093,80 
USA;BOG;U;2;3318,08; 15.568.564,08 
USA;BOG;U;4;1544,1; 7.332.220,60 
USA;BOG;U;659;32803,64; 158.843.753,82 
USA;BOG;U;2;686,7; 3.301.550,59 
USA;BOG;U;38;1391,53; 6.690.267,36 
USA;BOG;U;19;1154,45; 5.550.422,30 
USA;BOG;U;1;8557,63; 38.781.039,75 
USA;BOG;U;3;147000; 689.590.230,00 
USA;BOG;U;3;3679,64; 17.691.157,16 
USA;BOG;U;3;2764,56; 13.291.589,78 
USA;BOG;U;3;55,86; 268.566,48 
USA;BOG;U;4;246,44; 1.184.846,52 
USA;BOG;U;1;172,74; 830.508,00 
USA;BOG;U;1;688,48; 3.310.108,56 
USA;BOG;U;3;302,1; 1.452.451,47 
USA;BOG;U;21;4,2; 20.192,91 
USA;BOG;U;19;698,59; 3.358.715,81 
USA;BOG;U;1;1319,63; 6.344.583,09 
USA;BOG;U;1;32,5; 156.255,12 
USA;BOG;U;6;246,56; 1.185.423,47 
USA;BOG;U;26;8280,12; 39.671.464,06 
USA;BOG;U;2;15,36; 73.848,56 
USA;BOG;U;3;2959,04; 14.226.620,45 
USA;BOG;U;5;563,13; 2.809.782,18 
USA;BOG;U;36;62665,49; 301.301.837,92 
USA;BOG;U;1;428,6; 2.060.644,51 
USA;BOG;U;2;17,04; 81.925,76 
USA;BOG;U;1;138,78; 667.233,42 
USA;BOG;U;2;137,88; 662.906,34 
USA;BOG;U;30;29298; 139.362.553,49 
USA;BOG;U;11;34657,18; 166.626.522,82 
USA;BOG;KG;19,97;3853,49; 18.527.001,86 
USA;BOG;KG;44,1;9115,31; 44.068.070,62 
USA;BOG;KG;118,23;19733,4; 94.821.546,97 
USA;BOG;KG;0,35;71,51; 343.809,35 
USA;BOG;KG;7,95;1508,17; 7.251.055,10 
USA;BOG;KG;4,14;792,86; 3.811.951,94 
USA;BOG;U;13;3540,01; 17.019.837,02 
USA;BOG;U;1;446,81; 2.148.195,45 
USA;BOG;U;1;942,04; 4.529.187,01 
USA;BOG;U;12;3600; 16.861.860,00 
USA;BOG;U;1;8021,62; 38.566.745,71 
USA;BOG;U;37;31087,05; 148.258.753,59 
USA;BOG;U;21;97032,18; 461.013.207,03 
USA;BOG;U;1;863,5; 4.151.578,47 
USA;BOG;U;4;25183,77; 120.451.941,13 
USA;BOG;U;91;87788,14; 421.371.501,76 
USA;BOG;U;600;13200; 61.137.648,00 
USA;BOG;U;1;272,34; 1.309.369,86 
USA;BOG;U;2;427,89; 2.134.991,38 
USA;BOG;U;8;3301,25; 16.471.850,97 
USA;BOG;U;7;39848,85; 190.646.680,25 
USA;BOG;U;3;1271,2; 6.111.738,91 
USA;BOG;U;2;67,96; 326.741,48 
USA;BOG;U;8;7995,95; 38.262.899,92 
USA;BOG;U;3;406,84; 1.956.025,67 
USA;BOG;U;1;4280; 21.355.402,40 
USA;BOG;U;1;652,03; 3.134.862,43 
USA;BOG;U;2;10149; 46.100.081,50 
USA;BOG;U;2;2040; 9.575.739,60 
USA;BOG;U;15;59567,78; 280.427.947,85 
