DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
CRI;BOG;U; 276,00 ; 466,38 ; 2.261.122,48 
CRI;BOG;U; 60,00 ; 1.039,21 ; 4.965.064,79 
CRI;BOG;U; 36,00 ; 690,95 ; 3.301.172,54 
CRI;BOG;U; 88,00 ; 1.165,36 ; 5.450.322,41 
CRI;BOG;U; 17,00 ; 437,65 ; 2.110.693,23 
CRI;BOG;2U; 476,00 ; 1.676,40 ; 8.221.487,92 
CRI;BOG;2U; 502,00 ; 1.503,91 ; 7.185.275,92 
CRI;BOG;2U; 244,00 ; 558,21 ; 2.666.976,66 
CRI;BOG;2U; 153,00 ; 470,42 ; 2.266.793,27 
CRI;BOG;2U; 151,00 ; 706,93 ; 3.372.591,87 
CRI;BOG;2U; 110,00 ; 517,00 ; 2.451.639,85 
CRI;BOG;U; 66,00 ; 428,44 ; 2.079.559,23 
CRI;BOG;U; 3.015,00 ; 4.968,13 ; 23.751.364,75 
CRI;BOG;U; 8,00 ; 564,33 ; 2.696.216,37 
CRI;BOG;U; 86,00 ; 8.097,03 ; 39.547.173,51 
CRI;BOG;U; 359,00 ; 20.306,42 ; 98.117.556,92 
CRI;BOG;U; 58,00 ; 1.711,84 ; 8.474.172,90 
CRI;BOG;U; 2,00 ; 57,60 ; 275.197,24 
CRI;BOG;U; 30,00 ; 477,47 ; 2.313.146,83 
CRI;BOG;U; 721,00 ; 12.886,40 ; 62.521.770,83 
CRI;BOG;U; 65,00 ; 948,63 ; 4.532.298,00 
CRI;BOG;U; 616,00 ; 5.803,92 ; 27.729.562,70 
CRI;BOG;U; 636,00 ; 10.417,00 ; 48.425.507,90 
CRI;BOG;U; 1.969,00 ; 19.437,93 ; 93.475.138,46 
CRI;BOG;U; 18,00 ; 288,00 ; 1.338.825,60 
CRI;BOG;U; 607,00 ; 3.998,66 ; 19.147.188,00 
CRI;BOG;U; 400,00 ; 6.400,00 ; 29.751.680,00 
CRI;BOG;U; 17,00 ; 74,17 ; 354.364,23 
CRI;BOG;U; 80,00 ; 787,15 ; 3.760.790,16 
CRI;BOG;U; 361,00 ; 5.595,50 ; 26.011.800,85 
CRI;BOG;U; 849,00 ; 8.845,61 ; 41.549.209,06 
CRI;BOG;U; 635,00 ; 1.403,10 ; 6.617.424,07 
CRI;BOG;U; 119,00 ; 1.189,80 ; 5.607.803,17 
CRI;BOG;U; 958,00 ; 1.144,26 ; 5.528.324,99 
CRI;BOG;U; 378,00 ; 498,71 ; 2.382.701,72 
CRI;BOG;U; 31,00 ; 123,64 ; 590.718,53 
CRI;BOG;U; 24,00 ; 77,21 ; 372.245,59 
CRI;BOG;U; 152,00 ; 1.189,77 ; 5.793.305,24 
CRI;BOG;U; 123,00 ; 651,21 ; 3.161.442,39 
CRI;BOG;U; 13,00 ; 106,67 ; 498.121,16 
CRI;BOG;U; 165,00 ; 251,70 ; 1.238.097,19 
CRI;BOG;U; 16,00 ; 26,09 ; 124.445,38 
CRI;BOG;U; 148,00 ; 304,58 ; 1.452.800,91 
CRI;BOG;U; 198,00 ; 247,49 ; 1.217.388,46 
CRI;BOG;U; 605,00 ; 1.622,39 ; 7.947.013,23 
CRI;BOG;2U; 765,00 ; 1.150,00 ; 5.545.220,70 
CRI;BOG;2U; 56,00 ; 953,54 ; 4.720.337,66 
CRI;BOG;2U; 95,00 ; 390,24 ; 1.861.386,26 
CRI;BOG;2U; 120,00 ; 4.108,92 ; 19.631.310,35 
CRI;BOG;2U; 128,00 ; 3.898,79 ; 19.034.099,56 
CRI;BOG;2U; 152,00 ; 2.800,81 ; 13.864.933,76 
CRI;BOG;2U; 1.076,00 ; 22.342,15 ; 107.787.379,78 
CRI;BOG;2U; 308,00 ; 634,43 ; 3.120.723,10 
CRI;BOG;2U; 2.020,00 ; 15.895,22 ; 75.992.187,98 
CRI;BOG;2U; 530,00 ; 222,60 ; 1.063.522,69 
CRI;BOG;U; 2.000,00 ; 659,50 ; 3.150.912,93 
CRI;BOG;U; 412,00 ; 1.571,51 ; 7.549.667,80 
CRI;BOG;KG; 70,10 ; 2.873,47 ; 13.935.323,78 
CRI;BOG;U; 18,00 ; 33,08 ; 162.718,53 
CRI;BOG;U; 2,00 ; 5.797,00 ; 28.138.058,30 
CRI;BOG;KG; 9,71 ; 302,61 ; 1.452.661,80 
CRI;BOG;KG; 197,00 ; 1.903,86 ; 9.096.129,03 
CRI;BOG;KG; 23,12 ; 694,57 ; 3.318.467,92 
CRI;BOG;KG; 2,19 ; 59,83 ; 279.390,54 
CRI;BOG;KG; 0,03 ; 1,23 ; 5.876,60 
CRI;BOG;KG; 10,00 ; 19,90 ; 97.886,90 
CRI;BOG;U; 2,00 ; 11,50 ; 54.943,89 
CRI;BOG;U; 713,00 ; 809,43 ; 3.842.670,68 
CRI;BOG;U; 608,00 ; 2.862,14 ; 13.572.410,97 
CRI;BOG;U; 33,00 ; 100,07 ; 492.238,32 
CRI;BOG;KG; 5,66 ; 33,38 ; 155.875,92 
CRI;BOG;U; 60,00 ; 13,46 ; 62.854,70 
CRI;BOG;U; 96,00 ; 2.106,56 ; 9.837.087,49 
CRI;BOG;U; 12,00 ; 471,84 ; 2.203.370,12 
CRI;BOG;U; 12,00 ; 33,86 ; 158.117,39 
CRI;BOG;U; 5,00 ; 6.203,00 ; 28.835.886,10 
CRI;BOG;U; 2,00 ; 101,02 ; 479.041,89 
CRI;BOG;U; 30,00 ; 31,99 ; 157.356,89 
CRI;BOG;U; 1,00 ; 1,02 ; 4.865,24 
CRI;BOG;U; 40,00 ; 239,86 ; 1.120.083,83 
CRI;BOG;U; 53,00 ; 1.745,13 ; 8.149.303,36 
CRI;BOG;U; 50,00 ; 501,62 ; 2.342.434,97 
CRI;BOG;KG; 0,36 ; 9,79 ; 45.716,75 
CRI;BOG;U; 12,00 ; 784,32 ; 3.662.570,47 
CRI;BOG;U; 185,00 ; 2.480,23 ; 11.582.029,24 
CRI;BOG;U; 115,00 ; 218,24 ; 1.019.124,05 
CRI;BOG;U; 18,00 ; 714,43 ; 3.336.202,34 
CRI;BOG;U; 205,00 ; 2.084,13 ; 9.732.345,22 
CRI;BOG;U; 282,00 ; 1.733,58 ; 8.095.367,86 
CRI;BOG;U; 50,00 ; 110,14 ; 514.325,16 
CRI;BOG;U; 3,00 ; 1.080,00 ; 5.363.636,40 
CRI;BOG;U; 1,00 ; 550,00 ; 2.731.481,50 
CRI;BOG;U; 3,00 ; 2.300,00 ; 11.422.559,00 
CRI;BOG;KG; 19,62 ; 534,94 ; 2.498.030,71 
CRI;BOG;U; 1,00 ; 91,00 ; 434.773,43 
CRI;BOG;U; 79,00 ; 2.506,34 ; 11.703.956,15 
CRI;BOG;U; 24,00 ; 1.332,71 ; 6.223.409,19 
CRI;BOG;U; 24,00 ; 281,75 ; 1.315.699,24 
CRI;BOG;U; 12,00 ; 266,24 ; 1.243.271,57 
CRI;BOG;U; 126,00 ; 720,27 ; 3.363.473,62 
CRI;BOG;U; 18,00 ; 839,39 ; 3.919.733,05 
CRI;BOG;U; 68,00 ; 836,80 ; 3.907.638,43 
CRI;BOG;U; 343,00 ; 2.869,86 ; 13.776.430,34 
CRI;BOG;U; 4,00 ; 23,96 ; 114.285,60 
CRI;BOG;U; 207,00 ; 1.268,48 ; 6.238.686,49 
CRI;BOG;U; 4,00 ; 230,76 ; 1.094.275,45 
CRI;BOG;U; 86,00 ; 189,09 ; 910.286,10 
CRI;BOG;U; 200,00 ; 40,00 ; 193.986,00 
CRI;BOG;U; 412,00 ; 135,38 ; 646.809,07 
CRI;BOG;U; 1.000,00 ; 18.000,00 ; 87.293.700,00 
CRI;BOG;U; 1.500,00 ; 8.160,00 ; 39.573.144,00 
CRI;BOG;U; 241,00 ; 802,93 ; 3.886.062,59 
CRI;BOG;U; 1,00 ; 17.077,00 ; 79.745.149,98 
CRI;BOG;U; 24,00 ; 22,80 ; 108.118,74 
CRI;BOG;U; 10,00 ; 7.767,40 ; 37.110.540,00 
CRI;BOG;U; 23,00 ; 28,97 ; 142.501,69 
CRI;BOG;U; 175,00 ; 146,51 ; 714.710,94 
CRI;BOG;U; 16,00 ; 18,71 ; 89.070,20 
CRI;BOG;U; 4.250,00 ; 740,00 ; 3.535.520,20 
CRI;BOG;U; 64,00 ; 5,18 ; 24.748,64 
CRI;BOG;U; 180.000,00 ; 20.316,25 ; 98.526.701,81 
CRI;BOG;KG; 21,00 ; 200,00 ; 956.648,00 
CRI;BOG;KG; 339,00 ; 480,00 ; 2.327.832,00 
CRI;BOG;U; 200,00 ; 180,00 ; 860.983,20 
CRI;BOG;U; 50,00 ; 80,00 ; 382.659,20 
CRI;BOG;2U; 500,00 ; 780,00 ; 3.730.927,20 
CRI;BOG;U; 700,00 ; 1.130,00 ; 5.466.822,50 
CRI;BOG;KG; 20,00 ; 30,00 ; 145.489,50 
CRI;BOG;U; 2,00 ; 4.302,70 ; 20.557.138,87 
CRI;BOG;U; 588,00 ; 51.863,35 ; 248.074.850,25 
CRI;BOG;U; 6,00 ; 6,00 ; 29.097,90 
CRI;BOG;U; 32,00 ; 19,11 ; 91.302,42 
CRI;BOG;U; 40,00 ; 34,82 ; 166.360,55 
CRI;BOG;U; 111,00 ; 51,69 ; 246.960,86 
CRI;BOG;U; 464,00 ; 291,22 ; 1.391.370,53 
CRI;BOG;U; 6,00 ; 5,28 ; 26.137,74 
CRI;BOG;U; 130,00 ; 61,16 ; 302.762,18 
CRI;BOG;U; 149,00 ; 94,47 ; 467.657,67 
CRI;BOG;KG; 403,00 ; 3.780,86 ; 18.716.504,67 
CRI;BOG;KG; 10,00 ; 161,50 ; 799.478,29 
CRI;BOG;KG; 45,00 ; 457,50 ; 2.264.775,97 
CRI;BOG;U; 55,00 ; 172,70 ; 854.921,99 
CRI;BOG;U; 167,00 ; 488,52 ; 2.418.335,20 
CRI;BOG;U; 1.000,00 ; 1.670,00 ; 8.267.051,10 
CRI;BOG;U; 28,00 ; 60,48 ; 299.395,95 
CRI;BOG;U; 895,00 ; 5.496,77 ; 27.210.825,41 
CRI;BOG;2U; 173,00 ; 915,53 ; 4.532.175,61 
CRI;BOG;U; 3.722,00 ; 7.809,33 ; 38.658.760,56 
CRI;BOG;KG; 5,00 ; 30,16 ; 149.301,95 
CRI;BOG;U; 1,00 ; 107,78 ; 533.546,56 
CRI;BOG;KG; 12,00 ; 180,00 ; 891.059,40 
CRI;BOG;U; 5,00 ; 206,45 ; 1.021.995,62 
CRI;BOG;U; 27,00 ; 849,15 ; 4.203.572,71 
CRI;BOG;U; 13.350,00 ; 2.109,30 ; 10.388.112,66 
CRI;BOG;KG; 1,00 ; 1,00 ; 4.849,65 
CRI;BOG;KG; 5,00 ; 1,00 ; 4.849,65 
CRI;BOG;KG; 1,00 ; 2,00 ; 9.699,30 
CRI;BOG;KG; 324,18 ; 158.896,58 ; 758.912.532,21 
CRI;BOG;KG; 10,00 ; 10,00 ; 48.496,50 
CRI;BOG;KG; 3,00 ; 5,00 ; 24.248,25 
CRI;BOG;U; 200,00 ; 451,00 ; 2.187.192,15 
CRI;BOG;KG; 2,00 ; 2,00 ; 9.699,30 
CRI;BOG;U; 5,00 ; 3,00 ; 14.548,95 
CRI;BOG;KG; 2,00 ; 3,00 ; 14.548,95 
CRI;BOG;U; 1,00 ; 1.463,00 ; 7.196.409,22 
CRI;BOG;U; 12,00 ; 2,00 ; 9.699,30 
CRI;BOG;KG; 20,00 ; 60,00 ; 290.979,00 
CRI;BOG;KG; 310,00 ; 160,00 ; 775.944,00 
CRI;BOG;U; 400,00 ; 200,00 ; 969.929,00 
CRI;BOG;2U; 400,00 ; 480,00 ; 2.327.832,00 
CRI;BOG;U; 20,00 ; 10,00 ; 48.496,50 
CRI;BOG;M2; 1,00 ; 50,00 ; 242.482,50 
CRI;BOG;U; 4,00 ; 140,92 ; 693.999,86 
CRI;BOG;U; 2,00 ; 0,80 ; 3.854,89 
CRI;BOG;U; 3,00 ; 71,32 ; 350.818,80 
CRI;BOG;U; 2,00 ; 34,42 ; 169.309,91 
CRI;BOG;U; 1,00 ; 2,99 ; 14.707,63 
CRI;BOG;U; 1,00 ; 10,99 ; 52.956,63 
CRI;BOG;U; 5,00 ; 177,32 ; 872.226,43 
CRI;BOG;U; 2,00 ; 51,08 ; 251.259,45 
CRI;BOG;U; 4,00 ; 46,82 ; 230.304,77 
CRI;BOG;U; 4,00 ; 86,08 ; 423.422,35 
CRI;BOG;U; 2,00 ; 38,78 ; 190.756,49 
CRI;BOG;U; 4,00 ; 37,85 ; 186.181,87 
CRI;BOG;U; 6,00 ; 51,62 ; 253.915,68 
CRI;BOG;U; 12,00 ; 82,81 ; 407.337,42 
CRI;BOG;U; 9,00 ; 107,70 ; 529.769,83 
CRI;BOG;U; 2,00 ; 9,51 ; 46.779,11 
CRI;BOG;U; 6,00 ; 59,55 ; 292.922,87 
CRI;BOG;2U; 6,00 ; 122,00 ; 600.110,68 
CRI;BOG;KG; 1,56 ; 5,14 ; 25.283,35 
CRI;BOG;U; 2,00 ; 40,00 ; 191.109,20 
CRI;BOG;U; 1,00 ; 1.152,38 ; 5.552.881,31 
CRI;BOG;U; 2,00 ; 54,00 ; 247.559,76 
CRI;BOG;KG; 0,48 ; 3,24 ; 14.853,58 
CRI;BOG;KG; 280,00 ; 710,60 ; 3.517.704,49 
CRI;BOG;U; 22,00 ; 37,84 ; 187.320,48 
CRI;BOG;KG; 40.675,83 ; 337.246,07 ; 1.640.243.869,07 
CRI;BOG;KG; 947,18 ; 38.106,54 ; 183.517.307,91 
CRI;BOG;KG; 693,78 ; 19.953,74 ; 96.480.141,86 
CRI;BOG;KG; 479,22 ; 12.894,66 ; 62.241.546,16 
CRI;BOG;KG; 11.947,69 ; 111.023,14 ; 535.694.293,64 
CRI;BOG;KG; 293,13 ; 917,52 ; 4.455.238,19 
CRI;BOG;KG; 473,49 ; 3.609,12 ; 17.301.568,09 
CRI;BOG;KG; 352,60 ; 1.942,91 ; 9.310.309,03 
CRI;BOG;KG; 635,72 ; 2.211,63 ; 10.640.099,62 
CRI;BOG;KG; 2.840,29 ; 28.499,98 ; 138.241.540,01 
CRI;BOG;KG; 192,16 ; 10.338,18 ; 49.318.533,84 
CRI;BOG;KG; 53,76 ; 1.503,30 ; 7.176.630,98 
CRI;BOG;KG; 413,71 ; 10.741,49 ; 50.936.682,65 
CRI;BOG;KG; 311,26 ; 8.064,64 ; 38.525.033,84 
CRI;BOG;KG; 1.523,22 ; 27.149,56 ; 129.651.638,18 
CRI;BOG;KG; 376,25 ; 691,47 ; 3.346.486,66 
CRI;BOG;KG; 1.170,34 ; 16.405,08 ; 78.942.544,26 
CRI;BOG;KG; 1.391,99 ; 5.698,80 ; 27.380.261,66 
CRI;BOG;KG; 27,62 ; 532,54 ; 2.619.532,30 
CRI;BOG;U; 8.050,00 ; 1.393,00 ; 6.655.377,89 
CRI;BOG;U; 12.250,00 ; 2.170,00 ; 10.367.674,10 
CRI;BOG;KG; 236,72 ; 2.629,49 ; 12.398.417,22 
CRI;BOG;KG; 105,27 ; 2.875,68 ; 13.843.611,39 
CRI;BOG;KG; 57,49 ; 1.046,64 ; 4.989.056,85 
CRI;BOG;KG; 9.000,00 ; 954,00 ; 4.692.668,76 
CRI;BOG;KG; 13,15 ; 860,97 ; 4.176.198,67 
CRI;BOG;KG; 315,35 ; 31.829,98 ; 153.885.378,81 
CRI;BOG;KG; 4,72 ; 59,41 ; 276.179,26 
CRI;BOG;KG; 61,10 ; 1.611,05 ; 7.867.021,73 
CRI;BOG;KG; 190,64 ; 4.523,34 ; 21.682.572,33 
CRI;BOG;KG; 1.194,03 ; 12.326,06 ; 60.295.479,11 
CRI;BOG;KG; 24,48 ; 478,68 ; 2.323.464,85 
CRI;BOG;KG; 253,00 ; 11.616,00 ; 54.243.699,84 
CRI;BOG;KG; 0,25 ; 65,68 ; 323.075,97 
CRI;BOG;U; 10,00 ; 2,76 ; 13.182,45 
CRI;BOG;U; 7.270,00 ; 1.684,64 ; 8.169.914,37 
CRI;BOG;KG; 1,00 ; 87,71 ; 418.924,88 
CRI;BOG;M2; 5,70 ; 381,71 ; 1.877.608,58 
CRI;BOG;U; 3,00 ; 794,88 ; 3.796.545,60 
CRI;BOG;KG; 0,50 ; 6,20 ; 29.612,75 
CRI;BOG;U; 679,00 ; 693,71 ; 3.363.415,67 
CRI;BOG;U; 30,00 ; 20,83 ; 101.018,20 
CRI;BOG;U; 2,00 ; 44,94 ; 221.057,16 
CRI;BOG;U; 3,00 ; 7.283,28 ; 34.106.537,32 
CRI;BOG;U; 300,00 ; 675,00 ; 3.224.967,75 
CRI;BOG;U; 100.000,00 ; 3.800,00 ; 18.155.374,00 
CRI;BOG;U; 1,00 ; 98,02 ; 482.154,49 
CRI;BOG;U; 2,00 ; 84,86 ; 417.421,24 
CRI;BOG;U; 15,00 ; 2.330,57 ; 11.458.327,04 
CRI;BOG;U; 1,00 ; 78,07 ; 384.021,64 
CRI;BOG;U; 7,00 ; 662,03 ; 3.256.485,84 
CRI;BOG;U; 206,00 ; 279,20 ; 1.359.198,40 
CRI;BOG;KG; 1,90 ; 29,00 ; 138.511,25 
CRI;BOG;U; 15.000,00 ; 12.750,00 ; 60.815.587,50 
CRI;BOG;U; 2.656,00 ; 29.428,48 ; 140.557.777,60 
CRI;BOG;U; 3,00 ; 52,53 ; 250.896,41 
CRI;BOG;U; 2.300,00 ; 261,00 ; 1.246.601,25 
CRI;BOG;U; 1,00 ; 30,00 ; 143.287,50 
CRI;BOG;KG; 1,12 ; 17,30 ; 82.629,12 
CRI;BOG;KG; 76,16 ; 11.584,22 ; 53.739.659,93 
CRI;BOG;KG; 0,83 ; 282,01 ; 1.308.255,67 
CRI;BOG;U; 15,00 ; 179,51 ; 832.754,07 
CRI;BOG;M3; 633,78 ; 639.447,49 ; 3.107.110.265,46 
CRI;BOG;2U; 178,00 ; 712,00 ; 3.324.854,88 
CRI;BOG;U; 78,00 ; 2.532,00 ; 12.174.210,48 
CRI;BOG;KG; 830,00 ; 13.152,48 ; 62.838.998,27 
CRI;BOG;U; 61,00 ; 1.574,00 ; 7.520.147,02 
CRI;BOG;U; 1,00 ; 13,96 ; 65.189,57 
CRI;BOG;U; 48,00 ; 528,00 ; 2.522.641,44 
CRI;BOG;U; 132,00 ; 1.188,00 ; 5.675.919,48 
CRI;BOG;U; 1.272,00 ; 15.784,67 ; 75.636.823,65 
CRI;BOG;U; 9,00 ; 46,80 ; 230.206,39 
CRI;BOG;U; 1.295,00 ; 9.025,29 ; 43.137.863,29 
CRI;BOG;U; 48,00 ; 96,00 ; 448.295,04 
CRI;BOG;2U; 268,00 ; 1.149,10 ; 5.490.089,54 
CRI;BOG;U; 61,00 ; 4.399,20 ; 21.639.400,84 
CRI;CTG;KG; 2.647,18 ; 21.758,11 ; 99.748.749,80 
CRI;CTG;KG; 12,02 ; 503,87 ; 2.309.961,78 
CRI;CTG;KG; 1,52 ; 21,64 ; 99.207,28 
CRI;CTG;KG; 3,16 ; 82,93 ; 380.187,60 
CRI;CTG;KG; 359,87 ; 1.780,67 ; 8.163.374,76 
CRI;CTG;KG; 2,19 ; 11,66 ; 53.454,57 
CRI;CTG;KG; 219,41 ; 2.180,98 ; 9.998.571,94 
CRI;CTG;KG; 2,08 ; 92,60 ; 424.519,14 
CRI;CTG;KG; 17,15 ; 525,82 ; 2.410.590,24 
CRI;CTG;KG; 3,06 ; 118,17 ; 541.743,27 
CRI;CTG;KG; 2.207,25 ; 4.504,35 ; 20.649.922,31 
CRI;CTG;KG; 148,02 ; 623,52 ; 2.858.490,02 
CRI;CTG;KG; 6,00 ; 23,72 ; 108.742,91 
CRI;CTG;KG; 8,15 ; 195,88 ; 898.000,10 
CRI;CTG;KG; 3.154,91 ; 27.184,61 ; 124.626.213,44 
CRI;CTG;KG; 119,23 ; 4.518,34 ; 20.714.058,60 
CRI;CTG;KG; 143,07 ; 5.136,03 ; 23.545.821,35 
CRI;CTG;KG; 62,03 ; 1.671,74 ; 7.663.991,70 
CRI;CTG;KG; 5.081,96 ; 29.920,09 ; 137.166.857,36 
CRI;CTG;KG; 245,82 ; 928,35 ; 4.255.964,87 
CRI;CTG;KG; 70,43 ; 394,01 ; 1.806.315,20 
CRI;CTG;KG; 740,88 ; 4.548,23 ; 20.851.087,52 
CRI;CTG;KG; 6,95 ; 336,00 ; 1.540.371,83 
CRI;CTG;KG; 73,46 ; 2.479,86 ; 11.368.769,37 
CRI;CTG;KG; 652,12 ; 3.248,86 ; 14.894.203,72 
CRI;CTG;KG; 818,09 ; 11.923,10 ; 54.660.736,53 
CRI;CTG;KG; 1.213,35 ; 2.448,23 ; 11.223.763,52 
CRI;CTG;KG; 501,54 ; 2.356,75 ; 10.804.378,96 
CRI;CTG;KG; 385,63 ; 1.601,90 ; 7.343.814,42 
CRI;CTG;KG; 15,85 ; 60,15 ; 275.754,06 
CRI;CTG;KG; 100,70 ; 1.015,41 ; 4.655.086,22 
CRI;CTG;KG; 27,61 ; 714,63 ; 3.276.178,35 
CRI;CTG;KG; 16,59 ; 417,95 ; 1.916.066,69 
CRI;CTG;KG; 52,10 ; 2.146,43 ; 9.840.179,54 
CRI;CTG;KG; 23,00 ; 710,53 ; 3.257.382,15 
CRI;CTG;KG; 22,30 ; 543,49 ; 2.491.597,29 
CRI;CTG;U; 74,00 ; 86,37 ; 395.958,08 
CRI;CTG;U; 195,00 ; 158,60 ; 727.092,18 
CRI;CTG;U; 228,00 ; 327,25 ; 1.500.257,99 
CRI;CTG;U; 131,00 ; 154,13 ; 706.599,73 
CRI;CTG;KG; 4.524,54 ; 34.336,53 ; 157.413.761,57 
CRI;CTG;KG; 55,32 ; 2.457,86 ; 11.267.911,69 
CRI;CTG;KG; 127,54 ; 3.751,56 ; 17.198.801,71 
CRI;CTG;KG; 20,24 ; 540,79 ; 2.479.219,30 
CRI;CTG;KG; 2.312,93 ; 15.360,24 ; 70.418.098,65 
CRI;CTG;KG; 386,72 ; 1.290,58 ; 5.916.586,57 
CRI;CTG;KG; 145,26 ; 467,85 ; 2.144.830,24 
CRI;CTG;KG; 66,25 ; 309,69 ; 1.419.755,22 
CRI;CTG;KG; 47,27 ; 254,80 ; 1.168.115,31 
CRI;CTG;KG; 843,00 ; 7.244,87 ; 33.213.671,81 
CRI;CTG;KG; 15,75 ; 814,42 ; 3.733.659,61 
CRI;CTG;KG; 46,84 ; 1.717,21 ; 7.872.446,20 
CRI;CTG;KG; 162,07 ; 776,85 ; 3.561.422,19 
CRI;CTG;KG; 589,15 ; 6.265,80 ; 28.725.184,14 
CRI;CTG;KG; 229,09 ; 558,15 ; 2.558.805,18 
CRI;CTG;KG; 249,75 ; 2.654,54 ; 12.169.579,34 
CRI;CTG;KG; 204,49 ; 834,03 ; 3.823.560,48 
CRI;CTG;KG; 5,45 ; 20,28 ; 92.972,44 
CRI;CTG;KG; 28,43 ; 306,54 ; 1.405.314,23 
CRI;CTG;KG; 21,09 ; 478,08 ; 2.191.729,07 
CRI;CTG;KG; 0,25 ; 27,56 ; 126.347,16 
CRI;CTG;KG; 1,13 ; 187,48 ; 859.490,81 
CRI;CTG;KG; 22,68 ; 548,02 ; 2.512.364,80 
CRI;CTG;U; 17,00 ; 17,37 ; 79.631,72 
CRI;CTG;U; 90,00 ; 62,51 ; 286.573,34 
CRI;CTG;U; 18,00 ; 21,72 ; 99.574,03 
HRV;BOG;U; 13.500,00 ; 810,00 ; 3.765.447,00 
HRV;BOG;U; 19.200,00 ; 1.152,00 ; 5.355.302,40 
HRV;BOG;U; 1.000,00 ; 160,00 ; 764.436,80 
HRV;BOG;U; 5.000,00 ; 820,00 ; 3.917.738,60 
CUB;BOG;M3; 74,62 ; 78.105,70 ; 385.451.433,43 
CUW;BOG;U; 180,00 ; 126,00 ; 601.807,50 
CUW;BOG;U; 880,00 ; 507,94 ; 2.426.048,42 
CUW;BOG;U; 1.135,00 ; 595,00 ; 2.841.868,75 
CUW;BOG;KG; 138,00 ; 1.011,86 ; 4.832.896,32 
CUW;BOG;U; 5,00 ; 26,50 ; 122.934,56 
CUW;BOG;U; 201,00 ; 4.294,90 ; 19.924.212,88 
CUW;BOG;U; 4,00 ; 142,80 ; 662.454,91 
CUW;BOG;U; 5,00 ; 21,50 ; 99.739,36 
CUW;BOG;U; 3.114,00 ; 1.285,12 ; 6.147.037,38 
CUW;BOG;U; 566,00 ; 135,52 ; 648.224,68 
CUW;BOG;U; 7.076,00 ; 1.766,47 ; 8.449.449,96 
CUW;BOG;U; 283,00 ; 37,39 ; 178.845,34 
CUW;BOG;KG; 895,45 ; 3.645,00 ; 17.609.487,10 
CUW;BOG;U; 88,00 ; 829,84 ; 4.081.933,16 
CUW;BOG;KG; 138,00 ; 5.921,00 ; 29.125.043,73 
CUW;BOG;U; 4.935,00 ; 3.920,80 ; 18.270.995,67 
CUW;BOG;U; 8.309,00 ; 2.933,39 ; 13.620.684,14 
CUW;BOG;U; 1.562,00 ; 650,82 ; 3.042.615,20 
CUW;BOG;U; 3.047,00 ; 779,60 ; 3.616.595,58 
CUW;BOG;U; 200,00 ; 70,00 ; 337.303,40 
CUW;BOG;U; 150,00 ; 48,00 ; 231.293,76 
CUW;BOG;U; 160,00 ; 40,00 ; 192.744,80 
CUW;BOG;U; 60,00 ; 66,00 ; 318.028,92 
CUW;BOG;U; 3.445,00 ; 832,12 ; 3.882.236,51 
CUW;BOG;KG; 12,82 ; 91,50 ; 440.903,73 
CUW;BOG;KG; 253,00 ; 1.883,83 ; 8.739.162,72 
CUW;BOG;U; 23.524,00 ; 8.688,33 ; 41.510.494,87 
CUW;BOG;U; 344,00 ; 94,26 ; 450.348,82 
CUW;BOG;U; 3.190,00 ; 1.932,70 ; 9.233.918,75 
CUW;BOG;U; 2.895,00 ; 1.312,94 ; 6.272.872,82 
CUW;BOG;U; 1.612,00 ; 475,17 ; 2.270.233,96 
CUW;BOG;U; 2.655,00 ; 663,61 ; 3.170.549,40 
CUW;BOG;U; 1.376,00 ; 589,10 ; 2.814.560,74 
CUW;BOG;U; 814,00 ; 192,40 ; 919.235,24 
CUW;BOG;U; 1.175,00 ; 117,75 ; 562.577,70 
CUW;BOG;U; 18.700,00 ; 3.564,12 ; 17.028.402,94 
CUW;BOG;KG; 115,00 ; 1.978,02 ; 9.450.445,48 
CUW;BOG;KG; 75,00 ; 132,33 ; 627.515,47 
CUW;BOG;KG; 37,00 ; 841,00 ; 4.136.828,54 
CUW;BOG;KG; 147,00 ; 3.161,50 ; 15.551.228,81 
CUW;BOG;KG; 37,20 ; 1.672,56 ; 8.118.438,98 
CUW;BOG;KG; 9,53 ; 639,00 ; 3.101.642,10 
CUW;BOG;KG; 623,25 ; 12.784,32 ; 62.053.810,84 
CUW;BOG;KG; 104,33 ; 3.870,00 ; 18.784.593,00 
CUW;BOG;KG; 0,91 ; 32,88 ; 159.596,23 
CUW;BOG;U; 48,00 ; 9,60 ; 47.221,82 
CUW;BOG;KG; 7,00 ; 333,48 ; 1.581.378,83 
CUW;BOG;U; 30,00 ; 64,10 ; 303.965,40 
CUW;BOG;2U; 880,00 ; 880,00 ; 4.328.667,20 
CUW;BOG;U; 226,00 ; 881,37 ; 4.179.500,59 
CUW;BOG;U; 40,00 ; 20,00 ; 98.378,80 
CUW;BOG;U; 1,00 ; 5,00 ; 24.594,70 
CUW;BOG;KG; 129,08 ; 1.533,20 ; 7.270.511,06 
CUW;BOG;KG; 125,00 ; 177,20 ; 823.749,64 
CUW;BOG;KG; 319,50 ; 590,06 ; 2.812.440,14 
CUW;BOG;U; 250,00 ; 75,00 ; 360.610,50 
CUW;BOG;U; 2.500,00 ; 325,00 ; 1.562.645,50 
