COD_PAI4;COD_SAL;CODUNI2;CANTI;FOBDOL;FOBPES
ECU;IPI;U;20;1092,8;4503013,53
ECU;IPI;U;20;613,2;2526764,18
ECU;IPI;U;4;174,78;720201,96
ECU;IPI;U;1;362,27;1492777
ECU;IPI;U;1;93,2;384041,78
ECU;IPI;U;1;187,94;774429,32
ECU;IPI;U;2;3903,61;16085293,43
ECU;IPI;U;2;1971,46;8123637,5
ECU;IPI;U;3;981,57;4044676,97
ECU;IPI;U;1;879,54;3624250,11
ECU;IPI;U;5;4843,9;19959871,21
ECU;IPI;U;6;2937,76;12105392,59
ECU;IPI;U;2;224,88;926645,02
ECU;IPI;U;2;726,4;2993218,36
ECU;IPI;U;2;355,83;1466240,21
ECU;IPI;U;15;3026,8;12472292,61
ECU;IPI;U;1;539,38;2222580,01
ECU;IPI;U;1;3438,92;14170482,53
ECU;IPI;U;2;503,44;2074484,93
ECU;IPI;U;8;224,96;926974,67
ECU;IPI;U;8;8503,68;35040433,88
ECU;IPI;U;1;3127,24;12886167,68
ECU;IPI;U;1;768,61;3167149,73
ECU;IPI;U;16;902,88;3720425,38
ECU;IPI;U;2;1321,22;5444245,55
ECU;IPI;U;3;8641,53;36630149,43
ECU;IPI;KG;138,6;112,99;467940,17
ECU;IPI;KG;205,9;320;1403731,2
ECU;IPI;KG;3;3;13159,98
ECU;IPI;KG;4000;19000;83346540
ECU;IPI;KG;750;8371,2;36721608,19
ECU;IPI;KG;290200;271447,46;1148434602
ECU;IPI;KG;32400;30472,56;131575333,7
ECU;IPI;U;430000;36428,9;154416642,8
ECU;IPI;U;97;422,2;1782566,39
ECU;IPI;U;15;29;122440,61
ECU;IPI;M2;3323,16;64607,9;272410557
ECU;IPI;M2;8159,01;44205,88;193916165,6
ECU;IPI;U;153;71595;304136241,8
ECU;IPI;U;76;382;1612838,38
ECU;IPI;U;585;21438;90513165,42
ECU;IPI;U;175;600;2533254
ECU;IPI;U;220;662,44;2743448,87
ECU;IPI;KG;35;1265,22;5329739,25
ECU;IPI;KG;50;1000,58;4214943,25
ECU;IPI;KG;8000;16200;66754044
ECU;IPI;KG;30000;6000;25332540
ECU;IPI;KG;10;130,07;547919,87
ECU;IPI;KG;100;2191,24;9230598,5
ECU;IPI;KG;20;740,42;3119019,25
ECU;IPI;KG;6000;2580;10631199,6
ECU;IPI;KG;1785;40335,6;169953773,7
ECU;IPI;KG;37;11289,2;47555755
ECU;IPI;KG;3208,26;65801,61;266743934,6
ECU;IPI;KG;324,03;6958,24;29961872,02
ECU;IPI;KG;605,64;11528,2;49318443,94
ECU;IPI;KG;9739,35;154217,77;648265541,7
ECU;IPI;KG;1075,31;23776,77;102530841,3
ECU;IPI;KG;1183,14;29631,92;126297686,9
ECU;IPI;KG;98,11;826,19;3624214,62
ECU;IPI;KG;3075,24;26981,42;116702857,1
ECU;IPI;KG;2554,2;7120,8;29996370
ECU;IPI;KG;10;180,1;758671,25
ECU;IPI;KG;41490;44869,35;189519138,9
ECU;IPI;KG;2000;3260;13737542,2
ECU;IPI;KG;1000;4950;20851875
ECU;IPI;KG;62738;53188,79;223233172,9
ECU;IPI;KG;2760;6290,88;26666096,67
ECU;IPI;KG;450;8950,08;37702212
ECU;IPI;KG;410;3980,14;17459520,92
ECU;IPI;KG;6,03;151,43;643893,98
ECU;IPI;KG;2905;22898,5;96874623,08
ECU;IPI;U;15850;4596,5;19403619,13
ECU;IPI;U;534000;25807,52;109428112,6
ECU;IPI;U;122000;4753,4;20197196,6
ECU;IPI;U;2880;1248;5257200
ECU;IPI;U;300;227;958255,53
ECU;IPI;U;122200;1968,56;8362202,64
ECU;IPI;KG;295,46;5902,6;25080147,4
ECU;IPI;KG;2,37;42;178458
ECU;IPI;2U;240;2400;10113528
ECU;IPI;M2;12,57;222,6;945827,4
ECU;IPI;U;47;470;1974719,1
ECU;IPI;U;230;181,7;760779,71
ECU;IPI;U;3850;3076,5;13411694,1
ECU;IPI;U;10123;37919;160246012,7
ECU;IPI;U;84;995,55;4230091,95
ECU;IPI;U;100;23;93399,09
ECU;IPI;KG;1,73;445;1886288,25
ECU;IPI;KG;7,3;90,3;366692,94
ECU;IPI;M2;596,7;11445;48086510,85
ECU;IPI;M2;8048,4;24489,12;103456373,3
ECU;IPI;M2;11913,32;26121,45;110772828,6
ECU;IPI;M2;776,55;3869,27;16973171,93
ECU;IPI;M2;68,6;436,1;1913022,42
ECU;IPI;M2;8719,17;15844,21;65831741,89
ECU;IPI;M2;436,45;1200,99;5268334,79
ECU;IPI;M2;6627,45;10430,92;43389039,01
ECU;IPI;M2;1646,6;805,84;3401764,91
ECU;IPI;M2;255,67;21640,15;91729349,82
ECU;IPI;KG;47,17;927;3913228,53
ECU;IPI;M2;4807,75;13668,19;57698760,58
ECU;IPI;KG;214,18;6597,41;27670345,41
ECU;IPI;M2;1507,8;4426,37;19416980,22
ECU;IPI;KG;3223,06;19788,71;85359517,79
ECU;IPI;U;432;1814,4;7596910,94
ECU;IPI;U;1112;3925,2;16434851,65
ECU;IPI;U;42;344,4;1455913,11
ECU;IPI;U;36;274,32;1159657,62
ECU;IPI;2U;4948;8171,44;34543863,74
ECU;IPI;U;4998;40583,76;172028471,1
ECU;IPI;U;8088;68053,2;288467306,8
ECU;IPI;U;5066;46570,7;194991986,6
ECU;IPI;U;2568;31100,46;129113029,3
ECU;IPI;U;498;4230,9;17885664,34
ECU;IPI;U;1271;29782,74;126546862,3
ECU;IPI;U;788;27886,19;118488421,3
ECU;IPI;2U;7064;81041,5;343369901,2
ECU;IPI;2U;6040;50950,6;216280884,2
ECU;IPI;2U;699;8388;35486356,68
ECU;IPI;2U;217;6312,8;26053745,07
ECU;IPI;2U;271;8865,53;36086401,67
ECU;IPI;2U;145;553,95;2249496,77
ECU;IPI;U;29122;33244,93;140519436,3
ECU;IPI;U;950;3252,8;13821147,2
ECU;IPI;U;227;282471,24;1195532507
ECU;IPI;U;49;76845;327087605,4
ECU;IPI;KG;7,18;127,14;540217,86
ECU;IPI;KG;2,21;44,2;187805,8
ECU;IPI;KG;2225;9300;39515700
ECU;IPI;KG;220,66;3064,94;13025159,61
ECU;IPI;KG;28,69;598,52;2520514,88
ECU;IPI;KG;4,8;85;361165
ECU;IPI;KG;576,3;9200,36;39120758,75
ECU;IPI;KG;2,43;43;182707
ECU;IPI;U;91;1078,4;4582121,6
ECU;IPI;U;1328;4603,72;18970180,7
ECU;IPI;U;205;3675,21;15615967,29
ECU;IPI;KG;12,29;281,6;1188743,42
ECU;IPI;U;280;4094;17353851,9
ECU;IPI;KG;6,4;366;1486263,78
ECU;IPI;U;584;10095,4;42895354,6
ECU;IPI;U;6;88448;374917804,8
ECU;IPI;U;29;4272;18033778,08
ECU;IPI;U;158;2038;8638776,3
ECU;IPI;U;2;17,16;71849,09
ECU;IPI;U;842;3791,64;16122394,52
ECU;IPI;U;10;1960;8308146
ECU;IPI;U;1380;6930,73;29470087,72
ECU;IPI;U;27839;85141,74;362431488
ECU;IPI;U;16;4680;19837818
ECU;IPI;U;540;3950,22;16796690,95
ECU;IPI;U;6;121,75;517315,75
ECU;IPI;U;200;88;368456,88
ECU;IPI;U;20;202;845776,02
ECU;IPI;U;6476;22816,31;96073900,19
ECU;IPI;U;1421;7657,37;32889850,25
ECU;IPI;U;1552;4074,15;17313726,08
ECU;IPI;U;80;72,8;304814,32
ECU;IPI;U;545;6459,47;27446288,03
ECU;IPI;U;33046;22536,58;95270912,92
ECU;IPI;U;3398;11670,62;49455382,41
ECU;IPI;U;278;4930,8;20950969,2
ECU;IPI;U;115;2299,35;9769938,15
ECU;IPI;U;17;328,8;1397181,6
ECU;IPI;U;10;15,9;66573,45
ECU;IPI;U;677;14732,34;62255088,38
ECU;IPI;U;48;560,64;2362520,14
ECU;IPI;U;5;119,4;507330,6
ECU;IPI;U;120;210,2;916345,88
ECU;IPI;U;690;6971,86;30583179,38
ECU;IPI;U;213;1222,88;5178635,68
ECU;IPI;U;195;778,65;3161965,27
ECU;IPI;U;453296;26280,99;109975965,2
ECU;IPI;U;475000;18857,5;82721440,95
ECU;IPI;U;384;3666,72;15451448,07
ECU;IPI;U;48480;27096;114141900
ECU;IPI;MIL;173,65;2972,44;13039083,65
ECU;IPI;U;467328;14823,58;65026005,44
ECU;IPI;KG;265;4438;18287311,56
ECU;IPI;KG;3;48;197789,76
ECU;IPI;KG;7056,8;33374,4;137523220,1
ECU;IPI;KG;22680;14880;61825507,2
ECU;IPI;KG;15,88;259,34;1068641,59
ECU;IPI;KG;350;2205;9264373,65
ECU;IPI;KG;90;1770;7293497,4
ECU;IPI;KG;400;14720;59671347,2
ECU;IPI;KG;1686;211768,88;899805971,1
ECU;IPI;KG;125;8027,45;35213693,81
ECU;IPI;KG;2;28;115377,36
ECU;IPI;KG;9446,75;128579,98;544033521,8
ECU;IPI;KG;36,73;100;412062
ECU;IPI;KG;8376,06;22802,74;93961426,49
ECU;IPI;KG;7,96;357,17;1500660,47
ECU;IPI;KG;10965,52;29852,19;123009531,2
ECU;IPI;KG;959,82;9492,95;40131636,67
ECU;IPI;KG;3,67;10;41206,2
ECU;IPI;KG;20165,39;28583,97;121151131,2
ECU;IPI;KG;1280;1881,53;8000434,89
ECU;IPI;KG;43832,86;143630,32;621081941,2
ECU;IPI;KG;2034,72;37909,2;156998298,2
ECU;IPI;KG;1025,29;2529;10745721
ECU;IPI;KG;537,04;2406;10195980,78
ECU;IPI;KG;23511,44;73953;313402559,5
ECU;IPI;KG;97;2224;9164258,88
ECU;IPI;KG;1980,94;3990,21;16957007,8
ECU;IPI;KG;1273,13;3321;14110929
ECU;IPI;KG;2114,6;6996;29726004
ECU;IPI;KG;1744;23499,68;103085106,3
ECU;IPI;KG;3348,83;11738,16;49875441,84
ECU;IPI;KG;4178,3;1461,6;6203938,41
ECU;IPI;KG;576;6932;28100664,32
ECU;IPI;KG;6383,45;20916,67;88810372,43
ECU;IPI;KG;8400;39600;173711736
ECU;IPI;KG;1224;1968,3;8369388,74
ECU;IPI;KG;9983;17021,1;74665778,52
ECU;IPI;KG;79200;115040;488336031,2
ECU;IPI;KG;2;73,99;324568,97
ECU;IPI;KG;1970,28;6528;27737472
ECU;IPI;KG;50;1750;7211085
ECU;IPI;KG;450;4660,53;19805900,94
ECU;IPI;KG;70;7280;30932720
ECU;IPI;KG;188,4;619,2;2631420,43
ECU;IPI;U;104028;17476,7;70846347,39
ECU;IPI;U;1500;825;3475312,5
ECU;IPI;U;3000;747;3174533,37
ECU;IPI;U;200;165,91;727790,76
ECU;IPI;U;100;61,15;260015,3
ECU;IPI;U;11160;15170,84;62975452,32
ECU;IPI;KG;23,9;556,05;2439202,29
ECU;IPI;KG;8,98;212,88;928029,07
ECU;IPI;U;1340;2621,6;11428603,04
ECU;IPI;U;12000;4451;18915459,21
ECU;IPI;KG;84;7520;30987062,4
ECU;IPI;KG;152;404;1716882,84
ECU;IPI;KG;232;252,5;1073051,77
ECU;IPI;U;33725;209680,7;887528362,9
ECU;IPI;M2;229,32;296,4;1259403,6
ECU;IPI;M2;102,9;214,2;889988,14
ECU;IPI;M2;12,8;26,04;114228,62
ECU;IPI;M2;867,45;1879,48;7809126,63
ECU;IPI;M2;500,16;911,18;3776484,37
ECU;IPI;M2;243,82;469,27;1963004,12
ECU;IPI;M2;20,25;62,85;267049,65
ECU;IPI;M2;90,1;426,02;1784071,15
ECU;IPI;M2;27,4;135,8;595708,42
ECU;IPI;M2;327,63;721,28;2972120,79
ECU;IPI;M2;7965,11;8348,41;35234716,47
ECU;IPI;M2;5093,12;9019,63;38054323,05
ECU;IPI;M2;3442,15;3651,95;15355063,58
ECU;IPI;M2;2449,14;5540,51;22862367,52
ECU;IPI;M2;29,2;27,44;120369,95
ECU;IPI;M2;3271,5;5106,02;21509428,3
ECU;IPI;M2;1671;1108,17;4640551,33
ECU;IPI;M2;342,6;456,8;1897976,59
ECU;IPI;M2;24,88;76,08;333737,09
ECU;IPI;M2;290,15;362,18;1504836,16
ECU;IPI;M2;112,64;210,64;924006,06
ECU;IPI;M2;1595,18;1947,09;8193272,03
ECU;IPI;M2;6;7,48;32812,21
ECU;IPI;M2;301,95;541,5;2249900,01
ECU;IPI;M2;24,12;47,4;207927,68
ECU;IPI;M2;3141,66;4372,53;19150074,82
ECU;IPI;M2;866,92;1733,84;7226882,2
ECU;IPI;M2;299,28;516;2143949,04
ECU;IPI;M2;2500,55;2135,11;8892977,18
ECU;IPI;M2;504,52;598,67;2626161,74
ECU;IPI;M2;657,43;993,25;4220319,25
ECU;IPI;M2;434,38;587;2467826,2
ECU;IPI;M2;177,6;307,84;1308012,16
ECU;IPI;M2;1092,3;1396,35;5753827,73
ECU;IPI;KG;28,75;197,32;838412,68
ECU;IPI;KG;31,73;217,8;925432,2
ECU;IPI;M2;2310;4026;16727788,44
ECU;IPI;KG;30,75;368,42;1522790,47
ECU;IPI;KG;365,75;2383,7;9982428,84
ECU;IPI;KG;602,82;3932,93;16588340,31
ECU;IPI;KG;45,31;306,15;1295300,62
ECU;IPI;KG;0,8;9,64;42287,4
ECU;IPI;KG;176,39;1553,97;6723083,96
ECU;IPI;KG;36,43;250;1062250
ECU;IPI;KG;33,12;232,52;967629,5
ECU;IPI;KG;253,91;1423,13;5874691,83
ECU;IPI;KG;724,87;4741,11;19875306,37
ECU;IPI;KG;434,91;2938,26;12430886,99
ECU;IPI;KG;488,98;3102,92;12892446,42
ECU;IPI;KG;1923,01;12302,53;51240649,53
ECU;IPI;KG;40,92;280,87;1193416,63
ECU;IPI;2U;504;8177,4;33695957,98
ECU;IPI;2U;1639;29775,75;122694551
ECU;IPI;U;5;2000;8454780
ECU;IPI;KG;2415;13052,34;55177331,59
ECU;IPI;KG;17937,12;70443,35;290270276,9
ECU;IPI;U;48;42044,9;176900782,1
ECU;IPI;KG;600,52;3764;15929135,08
ECU;IPI;KG;95,3;4788;19443254,04
ECU;IPI;KG;42,45;2576,7;11303106,82
ECU;IPI;KG;27;256,25;1124081,62
ECU;IPI;U;107710;15875,4;66936396,82
ECU;IPI;KG;537,9;2181,6;9271167,33
ECU;IPI;KG;3058,7;18811,01;82517505,12
ECU;IPI;U;72000;3103,2;13187700,07
ECU;IPI;U;368;603,78;2487947,94
ECU;IPI;U;7384;512,48;2172325,84
ECU;IPI;U;200;385,09;1689258,89
ECU;IPI;U;40;150,4;655653,76
ECU;IPI;KG;79,5;25980;109689898,2
ECU;IPI;U;30;642,3;2800042,62
ECU;IPI;U;303;4460,16;18831196,93
ECU;IPI;U;1;7337,09;31050344,76
ECU;IPI;U;10;1120,4;4655194,77
ECU;IPI;U;10;1920,16;7978149,59
ECU;IPI;U;250;8561,2;37321695,28
ECU;IPI;U;80;3574;15580495,6
ECU;IPI;U;1030;1874,2;7847294,14
ECU;IPI;U;500;620;2702828
ECU;IPI;U;25;5249,5;21811357,53
ECU;IPI;U;12;7132,88;30329647,71
ECU;IPI;KG;2,66;605;2513738,7
ECU;IPI;U;600;643,56;2736475,04
ECU;IPI;U;320;1132,35;4689548,26
ECU;IPI;U;70;4029,2;17008824,58
ECU;IPI;U;20;50,8;221457,52
ECU;IPI;U;15620;38255,6;157636790,5
ECU;IPI;U;425;1228,72;5184525,01
ECU;IPI;U;764;3666,27;15479321,89
ECU;IPI;U;1297;4752,89;20067129,33
ECU;IPI;U;12;720;3047018,4
ECU;IPI;U;310;470,4;2050661,76
ECU;IPI;U;1080;1576,8;6699823,2
ECU;IPI;U;460;864,8;3651263,43
ECU;IPI;U;20;28,4;123806,96
ECU;IPI;U;1680;5968,76;25292360,25
ECU;IPI;U;10;2036,27;8460579,67
ECU;IPI;U;30799;23105,95;95417205,16
ECU;IPI;U;1200;1254;5328246
ECU;IPI;KG;300;2490;10526201,1
ECU;IPI;KG;52720;47342,41;203879879,4
ECU;IPI;M2;1224;23560;100179240,4
ECU;IPI;M2;287;2296;9307432,96
ECU;IPI;U;59;30893;130931383,9
ECU;IPI;KG;354,67;7286,4;31764332,16
ECU;IPI;KG;2500;13325;56659099,25
ECU;IPI;KG;14510,14;113162,75;480908870,3
ECU;IPI;KG;27766,59;34135,4;144411217,3
ECU;IPI;KG;2987,99;8661,14;36653684,64
ECU;IPI;KG;904,4;257,82;1088539,24
ECU;IPI;KG;954,3;18827,68;79492159,45
ECU;IPI;KG;1440;9722,97;41319802,83
ECU;IPI;U;320;4921,47;20827513,39
ECU;IPI;U;192320;3756,01;15970892,56
ECU;IPI;U;1820;4016;16308293,28
ECU;IPI;U;200046;7519,14;31740572,78
ECU;IPI;U;2400;508,26;2161167,26
ECU;IPI;U;510;175,74;747262,29
ECU;IPI;M2;372,88;518,24;2187693,15
ECU;IPI;M2;7633,13;13245,58;55914758,95
ECU;IPI;M2;432;2209,45;9326950,13
ECU;IPI;M2;1667,94;4430,7;18703712,67
ECU;IPI;M2;622,5;540,65;2282294,5
ECU;IPI;M2;6222,5;2325,65;9817475,65
ECU;IPI;M2;201,85;205,97;869479,69
ECU;IPI;M2;1222,2;37613,4;155773263,2
ECU;IPI;M2;160,37;551,89;2329742,92
ECU;IPI;M2;793,95;2393,28;10102968,25
ECU;IPI;KG;3369,2;20467,57;86401595,32
ECU;IPI;U;216;993,6;4114924,84
ECU;IPI;2U;3702;37487,3;151964517,2
ECU;IPI;2U;7098;66355,8;268990487,8
ECU;IPI;M2;4656,08;21008,06;86566232,19
ECU;IPI;U;29;32480;137015561,2
ECU;IPI;KG;1634;9360;37943193,6
ECU;IPI;KG;7820;11389,03;48427180,57
ECU;IPI;KG;54,07;888,8;3777142,24
ECU;IPI;U;304;15469,44;65313367,92
ECU;IPI;U;1965;9419,92;39852007,75
ECU;IPI;U;290;2599,21;10882918,26
ECU;IPI;U;56;1117,98;4680993,43
ECU;IPI;U;948;4569,43;19198597,22
ECU;IPI;U;5609;13595,96;56926420,47
ECU;IPI;U;27;625,59;2619351,58
ECU;IPI;U;134;2059,71;8624026,36
ECU;IPI;U;1090;11814,96;49640908,88
ECU;IPI;U;426;3520,83;14845626,3
ECU;IPI;U;10901;17994,04;76093323,61
ECU;IPI;U;45;195,81;819858,41
ECU;IPI;U;301;2288,3;9680904,86
ECU;IPI;U;5;15,75;66174,09
ECU;IPI;U;2470;6854;27832928,82
ECU;IPI;KG;476,49;13040;53732884,8
ECU;IPI;KG;320;231,71;985251,77
ECU;IPI;KG;280;328,36;1388105,78
ECU;IPI;KG;800;1079,47;4590003,59
ECU;IPI;KG;1000;5951;25304187,59
ECU;IPI;KG;675;10489,75;43584281,86
ECU;IPI;KG;10436,77;128257,46;543192001,8
ECU;IPI;KG;640;697,56;2948858,16
ECU;IPI;KG;15340;21828,24;92509248,38
ECU;IPI;KG;40;644,04;2722608,25
ECU;IPI;KG;170,48;771,45;3250867,15
ECU;IPI;KG;4046,28;21580,66;91018554,79
ECU;IPI;KG;2204;2423,16;10243642,35
ECU;IPI;KG;8429;26975,85;113661451,4
ECU;IPI;KG;875;4357,51;18420894,19
ECU;IPI;KG;19979;32066,4;134743631
ECU;IPI;KG;34865;39536,91;166549233,4
ECU;IPI;KG;75,96;433;1827861,87
ECU;IPI;U;100900;16441,09;69082660,79
ECU;IPI;U;1080;13776;58031400
ECU;IPI;U;6100;3489,2;14790195,42
ECU;IPI;U;5;55,14;233350,82
ECU;IPI;M2;13,22;0,91;3841,46
ECU;IPI;M2;54;3,6;15197
ECU;IPI;M2;107,4;342,65;1446459,28
ECU;IPI;KG;30,7;5,59;23597,57
ECU;IPI;KG;66,5;4667,8;19836796,33
ECU;IPI;U;3;11100;47198199
ECU;IPI;KG;1200;2750;11625322,5
ECU;IPI;KG;158,9;1942,68;8005046,06
ECU;IPI;U;1;1500;6358275
ECU;IPI;U;1;4090;17303194,9
ECU;IPI;U;1;3805;16097471,05
ECU;IPI;U;1;5000;21194250
ECU;IPI;U;1;5500;23313675
ECU;IPI;U;2;9000;38149650
ECU;IPI;U;45;13656;57729237,84
ECU;IPI;U;186;10340;43966610,6
ECU;IPI;U;2;17105;72364584,05
ECU;IPI;KG;40,32;20;82412,4
ECU;IPI;KG;29,1;100,08;439016,93
ECU;IPI;KG;82,8;284,76;1249145,3
ECU;IPI;KG;100,2;94,92;403315,08
ECU;IPI;U;1150;67;288146,27
ECU;IPI;U;100;8319;35123566,71
ECU;IPI;U;1;51789,89;218661576,7
ECU;IPI;U;12;13347,44;56354092,94
ECU;IPI;U;5;8371,65;35345859,74
ECU;IPI;U;1;56659,02;238054572,3
ECU;IPI;U;1;18804,25;79393235,88
ECU;IPI;M2;55,71;7,28;29998,11
ECU;IPI;KG;7,78;32,76;143706,98
ECU;IPI;U;14;14;61413,24
ECU;IPI;U;19;1900;8334654
ECU;IPI;KG;202000;181164;768643168,4
ECU;IPI;KG;420;3200;13295807
ECU;IPI;KG;47,75;155,2;659924,36
ECU;IPI;KG;219;940;3996964,6
ECU;IPI;KG;30,8;3134,29;13327283,16
ECU;IPI;KG;10;50;212604,5
ECU;IPI;U;10;47,3;201123,85
ECU;IPI;U;16;87,14;370527,12
ECU;IPI;U;589;160,28;681524,98
ECU;IPI;U;17;826,34;3513672,05
ECU;IPI;KG;95;897,44;3815995,64
ECU;IPI;KG;48;288,11;1225069,64
ECU;IPI;U;14;1086,54;4620065,86
ECU;IPI;U;1172;3791,85;16123287,46
ECU;IPI;U;1;741,2;3151649,1
ECU;IPI;U;8;7805,36;33189093,2
ECU;IPI;U;1;93,8;398846,04
ECU;IPI;U;18;904,98;3848056,4
ECU;IPI;U;422;11543,82;49085361,58
ECU;IPI;U;102;6357,72;27033597,62
ECU;IPI;U;10;230,3;979256,32
ECU;IPI;U;146;7894,4;33567699,29
ECU;IPI;KG;51000;44906;190103121,4
ECU;IPI;KG;25000;22838;97109231,42
ECU;IPI;KG;3699,1;28945,64;122323204,4
ECU;IPI;KG;1551;16347,42;67537379,81
ECU;IPI;U;75;434;1836084,74
ECU;IPI;KG;60300;45592,83;189435473,1
ECU;IPI;KG;67000;66010;280680460,9
ECU;IPI;KG;3547,2;16868,32;71763477,54
ECU;IPI;KG;184092,27;520187,59;2203647790
ECU;IPI;KG;113699,08;387952,69;1646116184
ECU;IPI;KG;3042,24;13817,3;57782811,21
ECU;IPI;KG;27745,84;83991,05;355888214,1
ECU;IPI;U;3601;283178,44;1196202248
ECU;IPI;KG;448,8;4169,35;17180306,99
ECU;IPI;KG;24212,3;78168,95;327794125,2
ECU;IPI;KG;15801,44;59098,35;249259947,5
ECU;IPI;KG;103,68;627,84;2737005,68
ECU;IPI;KG;44744,58;1016250,86;4340384750
ECU;IPI;M2;12797,37;45498,51;192066955,1
ECU;IPI;KG;8197;24535,94;103801993,1
ECU;IPI;U;3668;23542,52;99217827,97
ECU;IPI;U;6762;17665,79;74175073,2
ECU;IPI;U;9600;17604,72;73845391,34
ECU;IPI;U;6900;12100,76;50413836,56
ECU;IPI;KG;387;605,73;2557022,56
ECU;IPI;KG;230;1757,15;7312090,15
ECU;IPI;U;205884;85331,69;356335643
ECU;IPI;U;244900;19063,05;78551870,61
ECU;IPI;U;18;13,27;55561,62
ECU;IPI;U;74;147,83;618965,68
ECU;IPI;M2;9442,41;43924,23;186451230,9
ECU;IPI;U;1030;1340,57;5671464,8
ECU;IPI;U;102;945,86;3932787,83
ECU;IPI;U;1766;7959,81;33400036,58
ECU;IPI;U;180;498,38;2172637,77
ECU;IPI;U;24;159,77;668958,58
ECU;IPI;U;564;3668,42;15230168,22
ECU;IPI;U;52;339,07;1374508,39
ECU;IPI;U;132;546,45;2287991,61
ECU;IPI;U;1068;925,72;3856444,41
ECU;IPI;U;96;499,98;2076892,92
ECU;IPI;U;648;2598,35;10894369,5
ECU;IPI;U;432;842,98;3529565,66
ECU;IPI;U;24;57,11;239120,14
ECU;IPI;U;30;1537,42;6232331,69
ECU;IPI;U;3;114,04;477486,62
ECU;IPI;U;10;46,9;196370,76
ECU;IPI;U;160;719,91;2966454,93
ECU;IPI;U;160;1340,73;5468803,16
ECU;IPI;U;24;58,76;246028,7
ECU;IPI;U;24;53,1;222330,23
ECU;IPI;U;120;186,44;780626,14
ECU;IPI;U;108;270,34;1131916,26
ECU;IPI;KG;777,6;5922;25208328,74
ECU;IPI;KG;50046,28;144637,66;617453616,3
ECU;IPI;KG;31517,96;105844,5;448048130,5
ECU;IPI;KG;1275,36;5792,42;24396345,42
ECU;IPI;KG;6044;21312,94;91560961,06
ECU;IPI;U;1200;92196;389777488,7
ECU;IPI;KG;5308,2;21573,7;90992329,77
ECU;IPI;KG;2522,28;10995,56;46306834,21
ECU;IPI;KG;101,52;614,76;2679984,73
ECU;IPI;U;2133;19570,48;82440646,99
ECU;IPI;U;384;1985,86;8365435,24
ECU;IPI;U;798;7288,5;30702806,24
ECU;IPI;U;14098;46764,8;198703635,2
ECU;IPI;U;550;21519,94;90652747,24
ECU;IPI;KG;90;944,11;3994161,2
ECU;IPI;U;10;179,64;783122,61
ECU;IPI;U;636;5685,93;23968551,31
ECU;IPI;U;84;515,92;2182656,3
ECU;IPI;U;744;1833,85;7725093,12
ECU;IPI;U;432;2885,22;12206240,57
ECU;IPI;U;24;48,37;204634,6
ECU;IPI;U;60;243,62;1030661,2
ECU;IPI;U;960;628,81;2660249,86
ECU;IPI;U;558;1698,87;7187256,34
ECU;IPI;U;48;203,39;860463,76
ECU;IPI;U;216;599,78;2537435,24
ECU;IPI;U;672;1146,03;4848405,95
ECU;IPI;U;6;221,21;935853,23
ECU;IPI;U;280;1304,82;5520184,54
ECU;IPI;U;240;904,17;3825190,62
ECU;IPI;U;35;307,69;1296144,12
ECU;IPI;U;48;150,07;634887,64
ECU;IPI;U;108;131,66;557002,11
ECU;IPI;U;60;8,26;34944,83
ECU;IPI;U;300;519,1;2196109,65
ECU;IPI;U;500;516,14;2183587,04
ECU;IPI;U;6732;13192,2;55919756,97
ECU;IPI;U;29220;52272;222996577,5
ECU;IPI;KG;42,82;731,25;3109340,81
ECU;IPI;KG;36,65;626;2661808,34
ECU;IPI;KG;12,53;214;909947,26
ECU;IPI;U;54000;1734,66;7371801,94
ECU;IPI;U;120;366;1605517,56
ECU;IPI;U;120;36;157919,76
ECU;IPI;U;2880;15899,4;67395171,69
ECU;IPI;KG;198,25;4503,02;19136529,12
ECU;IPI;KG;5905;56131,5;235697383,7
ECU;IPI;KG;3827,04;8527,47;35934502,74
ECU;IPI;U;1440;1780,8;7770259,08
ECU;IPI;KG;842;1135,21;4804174,66
ECU;IPI;M2;80528,72;332380,6;1402364691
ECU;IPI;M2;24784,4;74503,38;315055705
ECU;IPI;KG;6748,8;4141,36;17151880,69
ECU;IPI;U;360;489,6;2075340,96
ECU;IPI;U;720;900;3947994
ECU;IPI;U;360;478,8;2100332,8
ECU;IPI;M2;13631;37727,32;159288140,5
ECU;IPI;M2;27473,4;56637,53;238366554
ECU;IPI;U;10000;249,2;1058850,8
ECU;IPI;U;10000;136,1;578288,9
ECU;IPI;KG;16000;33438,08;135549951,2
ECU;IPI;KG;30000;16800;71383200
ECU;IPI;KG;1355,69;6356,48;26944165,24
ECU;IPI;KG;3900;3907,8;16496347,84
ECU;IPI;KG;21927;20616,01;83718111,88
ECU;IPI;KG;8103;8339,77;35205421,67
ECU;IPI;KG;22756;19679,16;82913554,07
ECU;IPI;KG;9065;7125,96;30081456,28
ECU;IPI;KG;6032;5755,54;24296378,99
ECU;IPI;KG;6014,4;18379,16;75733534,27
ECU;IPI;KG;1582,3;4699,2;19919203,92
ECU;IPI;KG;18521;16721,48;70216216,78
ECU;IPI;KG;3691;3736,02;15697000,1
ECU;IPI;KG;19707;21362,39;88470842,81
ECU;IPI;KG;26267;22731,82;95290216,19
ECU;IPI;KG;2887;2270,15;9538103,31
ECU;IPI;KG;22013,11;61131,26;259790126,9
